text,cs.AI,cs.CL,cs.LG,math.OC,stat.ML,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
Primal-Dual Entropy Based Interior-Point Algorithms for Linear Optimization,0,0,0,1,0,math.oc,0.4686758518218994,4.0,121.0,125.0,[]
An Empirical Evaluation of Two General Game Systems: Ludii and RBG,1,0,0,0,0,"cs.ai, cs.lg",0.6075732707977295,8.0,122.0,130.0,[]
Induction and Uncertainty Management Techniques Applied to Veterinary Medical Diagnosis,1,0,0,0,0,"cs.ai, cs.lg",0.5528347492218018,8.0,119.0,127.0,[]
Enchancing Semi-Supervised Learning for Extractive Summarization with an LLM-based pseudolabeler,1,1,0,0,0,"cs.ai, cs.lg, stat.ml",0.6782407760620117,12.0,130.0,142.0,[]
"FAME: Flexible, Scalable Analogy Mappings Engine",1,1,0,0,0,"cs.ai, cs.lg",0.5457651615142822,8.0,119.0,127.0,[]
A data science and machine learning approach to continuous analysis of Shakespeare's plays,0,1,1,0,0,"cs.ai, stat.ml, cs.lg",0.6754391193389893,12.0,121.0,133.0,[]
Compatible extensions and consistent closures: a fuzzy approach,1,0,0,0,0,math.oc,0.5521268844604492,4.0,116.0,120.0,[]
FarsBase-KBP: A Knowledge Base Population System for the Persian Knowledge Graph,0,1,0,0,0,"cs.ai, cs.lg",0.517855167388916,8.0,123.0,131.0,[]
Predictive Correlation Screening: Application to Two-stage Predictor Design in High Dimension,0,0,0,0,1,"stat.ml, cs.lg",0.6561143398284912,8.0,122.0,130.0,[]
SpReME: Sparse Regression for Multi-Environment Dynamic Systems,0,0,1,0,0,"cs.lg, stat.ml",0.6095871925354004,8.0,119.0,127.0,[]
Policy Iteration for Factored MDPs,1,0,0,0,0,math.oc,0.4583120346069336,4.0,116.0,120.0,[]
Stride Length Estimation with Deep Learning,0,0,1,0,0,"cs.ai, cs.lg",0.7706449031829834,8.0,115.0,123.0,[]
Spatio-Temporal Graph Neural Networks for Predictive Learning in Urban Computing: A Survey,0,0,1,0,0,"cs.ai, cs.lg",0.5494709014892578,8.0,124.0,132.0,[]
A Means-End Account of Explainable Artificial Intelligence,1,0,1,0,0,"cs.ai, cs.lg",0.7001426219940186,8.0,116.0,124.0,[]
Predicting Illness for a Sustainable Dairy Agriculture: Predicting and Explaining the Onset of Mastitis in Dairy Cows,0,0,1,0,0,"cs.ai, cs.lg",0.45111632347106934,8.0,132.0,140.0,[]
A Study of Qualitative Correlations Between Crucial Bio-markers and the Optimal Drug Regimen of Type-I Lepra Reaction: A Deterministic Approach,0,0,0,1,0,"none of the specified labels (cs.ai, cs.cl, stat.ml, math.oc, cs.lg) are applicable to the provided text.",0.8324503898620605,33.0,138.0,171.0,[]
Are All the Datasets in Benchmark Necessary? A Pilot Study of Dataset Evaluation for Text Classification,0,1,0,0,0,"cs.cl, stat.ml",0.4460914134979248,7.0,125.0,132.0,[]
Distributionally Robust Optimization: A Review,0,0,1,1,1,math.oc,0.5216677188873291,4.0,114.0,118.0,[]
Finite-time Analysis for the Knowledge-Gradient Policy,0,0,1,0,0,"cs.ai, stat.ml, math.oc",0.6337845325469971,12.0,117.0,129.0,[]
Robust Importance Sampling for Error Estimation in the Context of Optimal Bayesian Transfer Learning,0,0,1,0,1,"cs.lg, stat.ml",0.4814622402191162,8.0,122.0,130.0,[]
Towards Semi-Supervised Learning for Deep Semantic Role Labeling,0,1,0,0,0,"cs.ai, cs.lg",0.5941076278686523,8.0,119.0,127.0,[]
Models in the Loop: Aiding Crowdworkers with Generative Annotation Assistants,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.6628513336181641,11.0,122.0,133.0,[]
ACERAC: Efficient reinforcement learning in fine time discretization,0,0,1,0,0,"cs.ai, cs.lg",0.5087165832519531,8.0,119.0,127.0,[]
Clustering-based Inference for Biomedical Entity Linking,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.5222554206848145,11.0,116.0,127.0,[]
Rating for Parents: Predicting Children Suitability Rating for Movies Based on Language of the Movies,0,1,1,0,0,"cs.ai, stat.ml",0.5065267086029053,8.0,125.0,133.0,[]
Measuring Social Bias in Knowledge Graph Embeddings,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.7026224136352539,11.0,115.0,126.0,[]
Task-Driven Dictionary Learning,0,0,0,0,1,cs.lg,0.48126983642578125,4.0,112.0,116.0,[]
A Random Matrix Theory Approach to Damping in Deep Learning,0,0,1,0,1,"cs.ai, stat.ml, math.oc",0.5245668888092041,12.0,118.0,130.0,[]
Vocabulary Manipulation for Neural Machine Translation,0,1,0,0,0,"cs.cl, cs.ai",0.4933137893676758,7.0,114.0,121.0,[]
Cutting planes for signomial programming,0,0,0,1,0,math.oc,0.6263570785522461,4.0,113.0,117.0,[]
Best-of-three-worlds Analysis for Linear Bandits with Follow-the-regularized-leader Algorithm,0,0,1,0,1,"cs.lg, stat.ml",0.5828378200531006,8.0,126.0,134.0,[]
Context-aware Natural Language Generation with Recurrent Neural Networks,0,1,0,0,0,"cs.ai, cs.cl, cs.lg",0.5399980545043945,11.0,117.0,128.0,[]
"Les Entit\'es Nomm\'ees : usage et degr\'es de pr\'ecision et de d\'esambigu\""isation",0,1,0,0,0,cs.cl,0.4616415500640869,3.0,135.0,138.0,[]
Transformer as Linear Expansion of Learngene,1,0,1,0,0,"cs.ai, cs.lg",0.5469930171966553,8.0,115.0,123.0,[]
We are what we repeatedly do: Inducing and deploying habitual schemas in persona-based responses,1,1,0,0,0,"cs.ai, cs.cl",0.6011519432067871,7.0,124.0,131.0,[]
A Convergence Theory for SVGD in the Population Limit under Talagrand's Inequality T1,0,0,1,1,0,"math.oc, stat.ml",0.48723697662353516,8.0,127.0,135.0,[]
Simple Model Also Works: A Novel Emotion Recognition Network in Textual Conversation Based on Curriculum Learning Strategy,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.4860360622406006,11.0,126.0,137.0,[]
Experimental Demonstration of Frequency Regulation by Commercial Buildings - Part II: Results and Performance Evaluation,0,0,0,1,0,cs.ai,0.466480016708374,4.0,124.0,128.0,[]
Syst\`eme de traduction automatique statistique Anglais-Arabe,0,1,1,0,0,"cs.cl, stat.ml",0.5768420696258545,7.0,121.0,128.0,[]
Paraphrase Generation as Unsupervised Machine Translation,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.6162054538726807,11.0,117.0,128.0,[]
Semantic Norm Recognition and its application to Portuguese Law,0,1,1,0,0,"cs.cl, cs.ai",0.6419625282287598,7.0,116.0,123.0,[]
Telescoping Density-Ratio Estimation,0,0,1,0,1,stat.ml,0.9143228530883789,4.0,115.0,119.0,[]
Question Answering with Subgraph Embeddings,0,1,0,0,0,"cs.ai, cs.lg",0.6076114177703857,8.0,115.0,123.0,[]
Editable Neural Networks,0,0,1,0,1,"cs.ai, cs.lg",0.5682206153869629,8.0,110.0,118.0,[]
Sentence-Incremental Neural Coreference Resolution,0,1,0,0,0,"cs.ai, cs.cl",0.42136645317077637,7.0,115.0,122.0,[]
Model Stitching: Looking For Functional Similarity Between Representations,0,0,1,0,0,"cs.ai, cs.lg",0.6573784351348877,8.0,119.0,127.0,[]
The Futility of Bias-Free Learning and Search,0,0,1,0,1,"cs.ai, cs.lg",0.4923439025878906,8.0,116.0,124.0,[]
Noisy Text Data: Achilles' Heel of popular transformer based NLP models,1,1,1,0,0,"cs.cl, cs.ai",0.4901275634765625,7.0,121.0,128.0,[]
An Interdisciplinary Approach for the Automated Detection and Visualization of Media Bias in News Articles,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.5843648910522461,11.0,124.0,135.0,[]
An Empirical Evaluation of Generic Convolutional and Recurrent Networks for Sequence Modeling,1,1,1,0,0,"cs.lg, cs.ai",0.4922213554382324,8.0,123.0,131.0,[]
Automatic Geo-alignment of Artwork in Children's Story Books,1,0,0,0,0,"cs.ai, cs.cl",0.5318143367767334,7.0,117.0,124.0,[]
Parallel and Flexible Dynamic Programming via the Randomized Mini-Batch Operator,0,0,0,1,0,"cs.lg, stat.ml",0.6293625831604004,8.0,120.0,128.0,[]
MESED: A Multi-modal Entity Set Expansion Dataset with Fine-grained Semantic Classes and Hard Negative Entities,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.4804670810699463,11.0,127.0,138.0,[]
Human-Machine Cooperative Multimodal Learning Method for Cross-subject Olfactory Preference Recognition,1,0,0,0,0,"cs.ai, cs.lg",0.7267305850982666,8.0,124.0,132.0,[]
Time-Aware Q-Networks: Resolving Temporal Irregularity for Deep Reinforcement Learning,0,0,1,0,0,"cs.ai, cs.lg",0.46496129035949707,8.0,126.0,134.0,[]
Text normalization for endangered languages: the case of Ligurian,0,1,0,0,0,cs.cl,0.5877156257629395,3.0,119.0,122.0,[]
When Hearst Is not Enough: Improving Hypernymy Detection from Corpus with Distributional Models,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.5877492427825928,11.0,125.0,136.0,[]
Fast Convergence for Stochastic and Distributed Gradient Descent in the Interpolation Limit,0,0,1,0,1,"cs.lg, stat.ml",0.47797608375549316,8.0,123.0,131.0,[]
Representation Learning with Contrastive Predictive Coding,0,0,1,0,1,cs.lg,0.6247451305389404,4.0,115.0,119.0,[]
Data Augmentation by Concatenation for Low-Resource Translation: A Mystery and a Solution,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.5665240287780762,11.0,125.0,136.0,[]
Repeated Environment Inference for Invariant Learning,0,0,1,0,0,"cs.lg, stat.ml",0.5130677223205566,8.0,116.0,124.0,[]
Separability of Hermitian Tensors and PSD Decompositions,0,0,0,1,0,math.oc,0.5360143184661865,4.0,119.0,123.0,[]
Bayesian Semisupervised Learning with Deep Generative Models,0,0,0,0,1,"cs.ai, stat.ml, cs.lg",0.7356348037719727,12.0,118.0,130.0,[]
Playing Angry Birds with a Domain-Independent PDDL+ Planner,1,0,0,0,0,"cs.ai, cs.lg",0.47548580169677734,8.0,119.0,127.0,[]
Clustering to Reduce Spatial Data Set Size,0,0,1,0,1,cs.lg,0.48089122772216797,4.0,115.0,119.0,[]
Prompting in Autoregressive Large Language Models,0,1,0,0,0,"cs.ai, cs.cl, stat.ml, cs.lg",0.5990259647369385,15.0,116.0,131.0,[]
A Survey on Anomaly Detection for Technical Systems using LSTM Networks,1,0,1,0,1,"cs.ai, cs.lg",0.5087292194366455,8.0,120.0,128.0,[]
Coalesced Multi-Output Tsetlin Machines with Clause Sharing,1,0,1,0,0,"cs.ai, cs.lg, stat.ml",1.0166709423065186,12.0,120.0,132.0,[]
BRIO: Bringing Order to Abstractive Summarization,0,1,0,0,0,cs.cl,0.456010103225708,3.0,119.0,122.0,[]
Canonical forms for polynomial systems with balanced super-linearizations,0,0,0,1,0,math.oc,0.592780351638794,4.0,118.0,122.0,[]
A Universal Variance Reduction-Based Catalyst for Nonconvex Low-Rank Matrix Recovery,0,0,0,0,1,"math.oc, stat.ml",0.4566328525543213,8.0,123.0,131.0,[]
When Urban Region Profiling Meets Large Language Models,1,1,0,0,0,"cs.ai, cs.cl",0.5020406246185303,7.0,116.0,123.0,[]
Developing novel ligands with enhanced binding affinity for the sphingosine 1-phosphate receptor 1 using machine learning,0,0,1,0,0,"cs.ai, stat.ml, cs.lg",0.5375485420227051,12.0,130.0,142.0,[]
AstBERT: Enabling Language Model for Financial Code Understanding with Abstract Syntax Trees,1,0,1,0,0,"cs.ai, cs.lg",0.5930171012878418,8.0,123.0,131.0,[]
Deep Temporal Sigmoid Belief Networks for Sequence Modeling,0,0,1,0,1,"cs.ai, cs.lg",0.5073480606079102,8.0,117.0,125.0,[]
Enhancing Fine-Tuning Based Backdoor Defense with Sharpness-Aware Minimization,1,0,0,0,0,"cs.ai, cs.lg, stat.ml",0.6537244319915771,12.0,123.0,135.0,[]
Multiple Gaussian Process Models,0,0,0,0,1,"cs.ai, stat.ml",0.5639021396636963,8.0,111.0,119.0,[]
Proximal Point Method for a Special Class of Nonconvex Functions on Hadamard Manifolds,0,0,0,1,0,math.oc,0.5509672164916992,4.0,128.0,132.0,[]
All Labels Together: Low-shot Intent Detection with an Efficient Label Semantic Encoding Paradigm,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.516265869140625,11.0,123.0,134.0,[]
DualFL: A Duality-based Federated Learning Algorithm with Communication Acceleration in the General Convex Regime,0,0,1,1,0,cs.lg,0.6305863857269287,4.0,129.0,133.0,[]
Explorations on high dimensional landscapes,0,0,1,0,1,math.oc,0.6843438148498535,4.0,113.0,117.0,[]
Stochastic Rising Bandits,0,0,1,0,1,"math.oc, cs.lg",3.8809080123901367,8.0,112.0,120.0,[]
Optimal Regret Algorithm for Pseudo-1d Bandit Convex Optimization,0,0,1,0,0,"math.oc, stat.ml",0.5540785789489746,8.0,122.0,130.0,[]
Leveraging Key Information Modeling to Improve Less-Data Constrained News Headline Generation via Duality Fine-Tuning,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.6322038173675537,11.0,129.0,140.0,[]
From Trojan Horses to Castle Walls: Unveiling Bilateral Backdoor Effects in Diffusion Models,0,0,1,0,0,"cs.ai, stat.ml",0.6601810455322266,8.0,126.0,134.0,[]
Enhancing Transformer Efficiency for Multivariate Time Series Classification,1,0,1,0,0,"cs.ai, cs.lg",0.5059006214141846,8.0,117.0,125.0,[]
An End-to-End Framework for Marketing Effectiveness Optimization under Budget Constraint,0,0,1,0,0,"cs.ai, stat.ml",0.9751913547515869,8.0,120.0,128.0,[]
ExpDNN: Explainable Deep Neural Network,1,0,1,0,0,"cs.ai, cs.lg",0.8821344375610352,8.0,116.0,124.0,[]
ScaLearn: Simple and Highly Parameter-Efficient Task Transfer by Learning to Scale,1,1,1,0,0,"cs.ai, cs.lg",0.5568869113922119,8.0,123.0,131.0,[]
The Importance of Suppressing Domain Style in Authorship Analysis,0,1,0,0,0,"cs.cl, cs.ai",0.4764711856842041,7.0,118.0,125.0,[]
"A Kind Introduction to Lexical and Grammatical Aspect, with a Survey of Computational Approaches",0,1,0,0,0,cs.cl,0.9050016403198242,3.0,126.0,129.0,[]
CUNI Non-Autoregressive System for the WMT 22 Efficient Translation Shared Task,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.6600406169891357,11.0,125.0,136.0,[]
Spectral learning of Bernoulli linear dynamical systems models,0,0,1,0,1,"cs.ai, stat.ml",0.5875756740570068,8.0,119.0,127.0,[]
The Inductive Bias of Restricted f-GANs,0,0,1,0,1,"cs.ai, stat.ml",0.7009713649749756,8.0,117.0,125.0,[]
Least $H^2$ Norm Updating Quadratic Interpolation Model Function for Derivative-free Trust-region Algorithms,0,0,0,1,0,math.oc,0.4570798873901367,4.0,128.0,132.0,[]
nanoT5: A PyTorch Framework for Pre-training and Fine-tuning T5-style Models with Limited Resources,0,1,0,0,0,"cs.ai, cs.lg",0.7054710388183594,8.0,129.0,137.0,[]
Towards Few-shot Inductive Link Prediction on Knowledge Graphs: A Relational Anonymous Walk-guided Neural Process Approach,1,0,1,0,0,"cs.ai, cs.lg, stat.ml",0.4882497787475586,12.0,129.0,141.0,[]
Bregman Golden Ratio Algorithms for Variational Inequalities,0,0,0,1,0,math.oc,0.6126430034637451,4.0,118.0,122.0,[]
Facets of a mixed-integer bilinear covering set with bounds on variables,0,0,0,1,0,math.oc,0.5775094032287598,4.0,122.0,126.0,[]
Variational Density Propagation Continual Learning,0,0,1,0,1,"cs.ai, stat.ml, cs.lg",0.5905001163482666,12.0,115.0,127.0,[]
Robust Stochastic Linear Contextual Bandits Under Adversarial Attacks,0,0,1,0,1,"cs.ai, stat.ml, cs.lg",0.686671257019043,12.0,121.0,133.0,[]
Variational Mixture-of-Experts Autoencoders for Multi-Modal Deep Generative Models,0,0,1,0,1,"cs.ai, stat.ml, cs.lg",0.65775465965271,12.0,125.0,137.0,[]
Multiscale Linear-Quadratic Stochastic Optimal Control With Multiplicative Noise,0,0,0,1,0,math.oc,0.4423985481262207,4.0,123.0,127.0,[]
Odds-Ratio Thompson Sampling to Control for Time-Varying Effect,0,0,1,0,1,"stat.ml, cs.lg",0.6255247592926025,8.0,120.0,128.0,[]
TESSERACT: Gradient Flip Score to Secure Federated Learning Against Model Poisoning Attacks,0,0,1,0,0,"cs.ai, cs.lg, stat.ml",0.6511135101318359,12.0,126.0,138.0,[]
PAC-Bayes under potentially heavy tails,0,0,1,0,1,"stat.ml, math.oc",0.7421607971191406,8.0,114.0,122.0,[]
Denoising Criterion for Variational Auto-Encoding Framework,0,0,1,0,0,"cs.ai, stat.ml, cs.lg",0.6277039051055908,12.0,117.0,129.0,[]
Minimizing Inputs for Strong Structural Controllability,0,0,0,1,0,math.oc,0.6187162399291992,4.0,116.0,120.0,[]
Continuous MDP Homomorphisms and Homomorphic Policy Gradient,0,0,1,0,0,"cs.ai, cs.lg",0.6130862236022949,8.0,119.0,127.0,[]
A Representation Learning Perspective on the Importance of Train-Validation Splitting in Meta-Learning,1,0,1,0,0,"cs.ai, cs.lg, stat.ml",0.49449610710144043,12.0,124.0,136.0,[]
Machine Learning based CVD Virtual Metrology in Mass Produced Semiconductor Process,1,0,1,0,0,"cs.ai, stat.ml, cs.lg",0.6799125671386719,12.0,120.0,132.0,[]
On two relaxations of quadratically-constrained cardinality minimization,0,0,0,1,0,math.oc,4.362039089202881,4.0,120.0,124.0,[]
The Lipschitz-Variance-Margin Tradeoff for Enhanced Randomized Smoothing,0,0,1,0,1,"stat.ml, cs.ai",0.5180180072784424,8.0,123.0,131.0,[]
Coordinated Proximal Policy Optimization,1,0,0,0,0,"cs.ai, cs.lg",0.5635766983032227,8.0,114.0,122.0,[]
Building Legal Datasets,1,0,1,0,0,"cs.ai, cs.cl",0.4809396266937256,7.0,111.0,118.0,[]
"Investigating Trade-offs in Utility, Fairness and Differential Privacy in Neural Networks",1,0,1,0,0,"cs.ai, stat.ml",0.47957515716552734,8.0,122.0,130.0,[]
MASA-TCN: Multi-anchor Space-aware Temporal Convolutional Neural Networks for Continuous and Discrete EEG Emotion Recognition,0,0,1,0,0,"cs.ai, cs.lg, stat.ml",0.5770208835601807,12.0,130.0,142.0,[]
Extended Feature Space-Based Automatic Melanoma Detection System,0,0,1,0,0,"cs.ai, cs.lg",0.4775097370147705,8.0,117.0,125.0,[]
Is Class-Incremental Enough for Continual Learning?,1,0,1,0,0,cs.lg,0.5993523597717285,4.0,118.0,122.0,[]
Learning How to Optimize Black-Box Functions With Extreme Limits on the Number of Function Evaluations,1,0,1,0,0,"cs.ai, stat.ml, math.oc",0.855140209197998,12.0,125.0,137.0,[]
Symbolic Probabilistic Inference with Evidence Potential,1,0,0,0,0,"cs.ai, stat.ml",0.6121187210083008,8.0,117.0,125.0,[]
Differentiable Logic Machines,1,0,0,0,0,cs.ai,0.5329034328460693,4.0,112.0,116.0,[]
LARF: Two-level Attention-based Random Forests with a Mixture of Contamination Models,1,0,1,0,1,"cs.ai, stat.ml, cs.lg",0.6358914375305176,12.0,126.0,138.0,[]
Comparison of SMT and RBMT; The Requirement of Hybridization for Marathi-Hindi MT,0,1,0,0,0,cs.cl,0.5525631904602051,3.0,124.0,127.0,[]
Multimodal spatiotemporal graph neural networks for improved prediction of 30-day all-cause hospital readmission,1,0,1,0,0,"cs.ai, cs.lg, stat.ml",0.5615036487579346,12.0,130.0,142.0,[]
Algorithms that Approximate Data Removal: New Results and Limitations,0,0,1,0,1,"math.oc, cs.lg",0.49646472930908203,8.0,119.0,127.0,[]
Synthetic Books,1,1,0,0,0,"cs.ai, cs.lg",0.5309534072875977,8.0,109.0,117.0,[]
Query-Focused EHR Summarization to Aid Imaging Diagnosis,0,0,1,0,1,"cs.ai, cs.cl, stat.ml",0.6705925464630127,11.0,119.0,130.0,[]
Algorithm for the CSR expansion of max-plus matrices using the characteristic polynomial,0,0,0,1,0,math.oc,0.5883688926696777,4.0,120.0,124.0,[]
Hindi Question Generation Using Dependency Structures,0,1,0,0,0,cs.cl,0.4186251163482666,3.0,113.0,116.0,[]
Projection: A Unified Approach to Semi-Infinite Linear Programs and Duality in Convex Programming,0,0,0,1,0,math.oc,0.6240134239196777,4.0,125.0,129.0,[]
Towards Learning to Speak and Hear Through Multi-Agent Communication over a Continuous Acoustic Channel,0,1,1,0,0,"cs.ai, cs.cl, cs.lg",0.6791167259216309,11.0,122.0,133.0,[]
Declarative Guideline Conformance Checking of Clinical Treatments: A Case Study,1,0,0,0,0,cs.ai,0.4968407154083252,4.0,121.0,125.0,[]
Benchmarking Cognitive Biases in Large Language Models as Evaluators,1,1,1,0,0,"cs.ai, cs.lg",0.4899168014526367,8.0,119.0,127.0,[]
Beyond the Tip of the Iceberg: Assessing Coherence of Text Classifiers,0,1,0,0,0,"cs.cl, stat.ml",0.5747544765472412,7.0,123.0,130.0,[]
Bootstrapping Ternary Relation Extractors,1,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.5746936798095703,11.0,116.0,127.0,[]
The OS* Algorithm: a Joint Approach to Exact Optimization and Sampling,1,1,1,0,0,math.oc,0.6690077781677246,4.0,120.0,124.0,[]
Modeling Interactions of Multimodal Road Users in Shared Spaces,1,0,0,0,0,"cs.ai, cs.lg",0.5126538276672363,8.0,119.0,127.0,[]
KL property of exponent $1/2$ of quadratic functions under nonnegative zero-norm constraints and applications,0,0,0,1,0,math.oc,0.6004788875579834,4.0,128.0,132.0,[]
Controllability and Stabilizability Analysis of Signed Consensus Networks,0,0,0,1,0,math.oc,0.9796178340911865,4.0,119.0,123.0,[]
A Computational Exploration of Emerging Methods of Variable Importance Estimation,0,0,1,0,1,"stat.ml, cs.lg",1.2571141719818115,8.0,118.0,126.0,[]
Inferring networks from time series: a neural approach,0,0,1,1,0,"cs.ai, cs.lg, stat.ml",0.5658540725708008,12.0,117.0,129.0,[]
Target-Side Context for Discriminative Models in Statistical Machine Translation,0,1,0,0,0,"cs.cl, stat.ml",0.4542505741119385,7.0,120.0,127.0,[]
Temporal Density Extrapolation using a Dynamic Basis Approach,0,0,1,0,1,"cs.ai, stat.ml, math.oc",0.5971288681030273,12.0,117.0,129.0,[]
VizSeq: A Visual Analysis Toolkit for Text Generation Tasks,0,1,0,0,0,"cs.ai, cs.cl, cs.lg",0.5975306034088135,11.0,118.0,129.0,[]
Self-Training with Differentiable Teacher,0,1,1,0,0,"cs.ai, cs.lg",0.6844532489776611,8.0,115.0,123.0,[]
Proximal gradient methods beyond monotony,0,0,0,1,0,math.oc,0.47150325775146484,4.0,115.0,119.0,[]
Narrative Interpolation for Generating and Understanding Stories,0,1,0,0,0,"cs.ai, cs.cl",0.566871166229248,7.0,116.0,123.0,[]
Multi Document Reading Comprehension,1,1,0,0,0,"cs.ai, cs.cl",0.7134270668029785,7.0,113.0,120.0,[]
Target-agnostic Source-free Domain Adaptation for Regression Tasks,1,0,1,0,1,cs.lg,0.6428771018981934,4.0,119.0,123.0,[]
Inductive Graph Neural Networks for Spatiotemporal Kriging,0,0,1,0,1,"cs.ai, stat.ml, cs.lg",0.5847692489624023,12.0,119.0,131.0,[]
Classifier ensemble creation via false labelling,0,0,1,0,0,"cs.ai, stat.ml, cs.lg",0.5001926422119141,12.0,115.0,127.0,[]
Dynamic Quantum Games,0,0,0,1,0,cs.ai,0.4976212978363037,4.0,110.0,114.0,[]
Offline Policy Evaluation and Optimization under Confounding,0,0,1,0,1,"cs.lg, stat.ml",0.47725796699523926,8.0,115.0,123.0,[]
A Cheaper and Better Diffusion Language Model with Soft-Masked Noise,1,1,0,0,0,"cs.ai, cs.lg",0.6436400413513184,8.0,121.0,129.0,[]
Equivariant Graph Hierarchy-Based Neural Networks,0,0,1,0,0,"cs.ai, cs.lg",0.9614217281341553,8.0,116.0,124.0,[]
Practical Active Learning with Model Selection for Small Data,0,0,1,0,0,"cs.ai, stat.ml, cs.lg",0.5500602722167969,12.0,116.0,128.0,[]
Beyond DAGs: Modeling Causal Feedback with Fuzzy Cognitive Maps,1,0,1,0,1,cs.ai,0.43952369689941406,4.0,120.0,124.0,[]
Towards Omni-generalizable Neural Methods for Vehicle Routing Problems,1,0,1,0,0,"cs.ai, math.oc",0.6002354621887207,8.0,117.0,125.0,[]
A Meta Approach to Defend Noisy Labels by the Manifold Regularizer PSDR,0,0,1,0,1,"cs.ai, stat.ml",0.5902483463287354,8.0,124.0,132.0,[]
Towards Representation Learning with Tractable Probabilistic Models,1,0,1,0,1,"cs.ai, stat.ml",0.4908430576324463,8.0,117.0,125.0,[]
Trainable Wavelet Neural Network for Non-Stationary Signals,0,0,1,0,0,cs.lg,0.585214376449585,4.0,119.0,123.0,[]
The 4th International Workshop on Smart Simulation and Modelling for Complex Systems,1,0,0,0,0,cs.ai,0.46509599685668945,4.0,122.0,126.0,[]
Estimating long-term causal effects from short-term experiments and long-term observational data with unobserved confounding,0,0,1,0,1,stat.ml,0.6426608562469482,4.0,129.0,133.0,[]
An Iteratively Reweighted Method for Sparse Optimization on Nonconvex $\ell_{p}$ Ball,0,0,1,1,0,math.oc,0.451671838760376,4.0,126.0,130.0,[]
Approximating Wisdom of Crowds using K-RBMs,0,0,1,0,0,"cs.ai, stat.ml",0.7083683013916016,8.0,119.0,127.0,[]
Learning user-defined sub-goals using memory editing in reinforcement learning,1,0,0,0,0,"cs.ai, cs.lg",0.843543291091919,8.0,119.0,127.0,[]
Absorbing Markov Decision Processes,0,0,0,1,0,"math.oc, cs.lg",0.7782344818115234,8.0,114.0,122.0,[]
Large Neighborhood-Based Metaheuristic and Branch-and-Price for the Pickup and Delivery Problem with Split Loads,1,0,0,0,0,math.oc,0.4665558338165283,4.0,127.0,131.0,[]
Multilingual Universal Sentence Encoder for Semantic Retrieval,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.512446403503418,11.0,115.0,126.0,[]
Towards a Deep Unified Framework for Nuclear Reactor Perturbation Analysis,1,0,1,0,1,"cs.ai, stat.ml",0.562267541885376,8.0,119.0,127.0,[]
Effective Context and Fragment Feature Usage for Named Entity Recognition,0,1,0,0,0,"cs.ai, cs.cl",0.4646162986755371,7.0,117.0,124.0,[]
Cross-lingual Distillation for Text Classification,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.6232006549835205,11.0,116.0,127.0,[]
Strategies to Harness the Transformers' Potential: UNSL at eRisk 2023,0,1,0,0,0,"cs.ai, cs.lg",0.4928140640258789,8.0,123.0,131.0,[]
Earlier Attention? Aspect-Aware LSTM for Aspect-Based Sentiment Analysis,0,1,0,0,0,"cs.ai, cs.lg",0.6186478137969971,8.0,121.0,129.0,[]
Differential Assessment of Black-Box AI Agents,1,0,0,0,0,"cs.ai, cs.lg",0.5030953884124756,8.0,115.0,123.0,[]
"Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection",1,1,1,0,0,"cs.ai, cs.lg, stat.ml",0.5063924789428711,12.0,124.0,136.0,[]
Boosting as Frank-Wolfe,0,0,1,1,0,"math.oc, stat.ml",0.622551441192627,8.0,114.0,122.0,[]
Learning a Reversible Embedding Mapping using Bi-Directional Manifold Alignment,1,1,1,0,0,"cs.lg, cs.ai",0.49312663078308105,8.0,121.0,129.0,[]
Flood Prediction and Analysis on the Relevance of Features using Explainable Artificial Intelligence,0,0,1,0,0,"cs.ai, stat.ml",1.0998811721801758,8.0,122.0,130.0,[]
"Training, Architecture, and Prior for Deterministic Uncertainty Methods",0,0,1,0,0,"cs.ai, stat.ml",0.5008103847503662,8.0,120.0,128.0,[]
Mining Commonsense Facts from the Physical World,0,1,0,0,0,"cs.ai, cs.cl",0.5210685729980469,7.0,115.0,122.0,[]
Neural Collapse in the Intermediate Hidden Layers of Classification Neural Networks,0,0,1,0,0,"cs.lg, stat.ml",0.5480015277862549,8.0,118.0,126.0,[]
Strong mixed-integer programming formulations for trained neural networks,0,0,0,1,0,math.oc,0.7050595283508301,4.0,117.0,121.0,[]
