text,ENTREGA,OUTROS,PRODUTO,CONDICOES DE RECEBIMENTO,ANUNCIO,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
"Até agora gostei do produto, ele não é original, mas serviu perfeitamente para o aparelho e a duração da bateria não deixa a desejar, funciona normalmente.",0,0,1,0,0,"produto
",1.1411380767822266,3.0,167.0,170.0,[]
"Produto que atende as minhas  necessidades! Levinho, bonitinho, e funciona  de maneira ok. Tira boas fotos.",0,0,1,0,0,"produto
",1.2272067070007324,3.0,162.0,165.0,[]
Bom aspirador. Muito prático!! Recomendo!!! A entrega foi rápida e o preço é compatível!,1,0,1,0,0,"produto, entrega
",1.2235126495361328,6.0,156.0,162.0,['ENTREGA']
"Satisfeito com o produto, faz o que promete com qualidade.",0,0,1,0,0,"produto
",0.9722423553466797,3.0,147.0,150.0,[]
"Comprei um. Veio 220v apesar de na minha cidade tudo ser 110v e eu pedir um compatível com as tomadas do meu comércio. Pedi troca/devolução. O site me informou que encaminharia o pedido de troca à loja parceira e que eu receberia um retorno em 48h. Faz uns 10 dias ou mais e até agora nada.... precisei de trocar a tomada do cômodo para 220v, gastando com eletricista. Recomendo que observe a voltagem com MUITA atenção...",0,1,1,1,0,"produto, outros
",0.5728473663330078,6.0,252.0,258.0,['OUTROS']
"Além da imagem do Waze ser muito ruim, muitas vezes preciso desligar e ligar o aparelho ( o carro, no caso) para conseguir reproduzir o Spotify junto ao Waze. Existe algum conflito entre esses dois Apps. O som é de boa qualidade e as trocas são rápidas nas várias funções.",0,0,1,0,0,"produto, outros
",1.237335205078125,6.0,196.0,202.0,['OUTROS']
"Atrasou 2 dias na entrega, mas culpo os Correios, que ultimamente não entregam as coisas  muito no prazo.",1,0,1,0,0,"entrega
",0.6478314399719238,3.0,163.0,166.0,['ENTREGA']
"Ele depila melhor com a pele úmida, após  o banho . Os fios mais curtos ele não  consegue retirar. Em mim não  deu nenhum tipo de irritação, só  ficou um pouco vermelho na hora.",0,0,1,0,0,"produto
",1.151482343673706,3.0,183.0,186.0,[]
"O produto é bom fácil de aplicar rende bem respondeu as minhas expectativas. Quanto sua durabilidade e manter suas qualidades não posso dizer, porque é a primeira vez que estou usando, só com o tempo saberei se realmente mantém suas características.",0,0,1,0,0,"produto
",1.1164631843566895,3.0,182.0,185.0,[]
"Um recurso útil para vídeos de externas e para quaisquer outras aplicações com câmera em movimento. Exige treinamento e habilidades especiais do usuário. Não é uma ""fórmula mágica"" para estabilização de imagem. Requer uma fase inicial de preparação. Para isso existem vários tutoriais no youtube. Além disso exige algum preparo físico do cinegrafista. Também não pode ser confundido com os steadycam profissionais de cinema. Enfim, um bom recurso para o nível recomendado.",0,0,1,0,0,"produto
",1.1511304378509521,3.0,231.0,234.0,[]
Bom tênis. Produto original. Amortecimento médio. Bom para corridas curtas e caminhadas.,0,0,1,0,0,"produto
",1.1153316497802734,3.0,155.0,158.0,[]
É bom achei q afinou um pouco meu cabelo mas aos poucos estou vendo resultados positivos deixa um cheiro muito gostoso,0,0,1,0,0,"produto
",1.127523422241211,3.0,158.0,161.0,[]
"É um bom aparelho, não é nada que surpreenda, mas é um bom custo benefício. E a entrega foi rápida. Parabéns, americanas.com",1,1,1,0,0,"produto, entrega
",0.5239677429199219,6.0,167.0,173.0,['ENTREGA']
Ótimo custo benefício e o  material é bom e bem resistente,0,0,1,0,0,"produto
",1.4618654251098633,3.0,148.0,151.0,[]
Entrega realizada no prazo é o produto atende ao esperado.,1,0,1,0,0,"entrega, produto
",1.1456217765808105,6.0,146.0,152.0,['ENTREGA']
"Produto excelente, exatamente como descrito... Amamos!",0,0,1,0,1,"produto
",1.735097885131836,3.0,144.0,147.0,[]
"Secador bom, mas cumpre o papel de um secador mediano, não tem nada de especial. Não acho que vale o que custa, se eu soubesse teria investido mais em outro melhor ou menos em outro que provavelmente faria a mesma coisa.",0,0,1,0,0,"produto
",1.1009793281555176,3.0,186.0,189.0,[]
"Trava um pouco no browser, o insta quando vc entra é muito bugado, tirando facebook também muito ruim de acessar pela televisão. Demora a conexão com smartphone via Wifi w tem horas que nem conecta. Tirando isso ela é até boa...",0,0,1,0,0,"produto
",1.0873236656188965,3.0,185.0,188.0,[]
Gostei do produto. Atendeu toda a minha expectativa. Muito bom,0,0,1,0,0,"produto
",1.096090316772461,3.0,148.0,151.0,[]
"A bicicleta é linda e cheia de acessórios como a minha filha queria. Mas achei ela muito dura, bruta mesmo para criancas pequenas",0,0,1,0,0,"produto
",0.6695718765258789,3.0,163.0,166.0,[]
"Veio super embalado, as peças são firmes e o manual bem descrito. Gostei muito!",0,0,1,1,0,"produto, condicoes de recebimento
",1.0890815258026123,11.0,155.0,166.0,['CONDICOES DE RECEBIMENTO']
"É bonito e muito leve pontos positivos do notebook,mas ja ficou com a tela preta e travando.",0,0,1,0,0,"produto
",0.620051383972168,3.0,155.0,158.0,[]
"Produto chegou antes do previsto. Fica bonito, porém após alguns dias começou a empenar. O painel está ""curvo"", deixando um espaço entre ele e a parede. Com isso, as gavetas não permanecem fechadas. Já tive que contratar um profissional para a montagem, agora terei que contatá-lo novamente para tentar o conserto.",1,0,1,0,0,"entrega, produto
",1.1913049221038818,6.0,207.0,213.0,['ENTREGA']
"A cadeira possui bons materiais, é leve e pousei bom acabamento, mas peca pela falta de conforto. Nao se pode reclamar muito, pois é uma cadeira barata, mas, como fico longos períodos sentado estudando, ela me dá terríveis dores nas costas. Se puder investir um pouco mais, não compre está.",0,0,1,0,0,"produto
",1.1094574928283691,3.0,200.0,203.0,[]
"Produto é barato, tambem não tenho do que reclamar da entrega que foi muito rapida. O problema foi o botão liga/desliga que ja veio com problema... AFF",1,0,1,1,0,"produto, entrega
",1.221186876296997,6.0,168.0,174.0,['ENTREGA']
"É bonito, silencioso e fácil de instalar. Mas não gela tanto e os botões de ligar pra sair água são duros que parece que vao quebrar. Erro grosseira de engenharia. Percebi que a pressão da água faz isso. Mar estava na promoção... Então",0,0,1,0,0,"produto
",1.102715253829956,3.0,188.0,191.0,[]
"Para o fim ao qual eu adquiri está bom, mas a propaganda de que ele fotografa e faz zoom diretamente pelos botões em seu corpo, é enganosa!",0,0,1,0,1,"produto, anuncio
",1.130354881286621,7.0,167.0,174.0,['ANUNCIO']
"Ótima relação custo benefício, que supre necessidade básica.",0,0,1,0,0,"produto
",1.1931977272033691,3.0,146.0,149.0,[]
"nunca carregou turbo, menos de 1 mes de uso estou com problemas com ele",0,0,1,0,0,"produto
",1.1439545154571533,3.0,151.0,154.0,[]
"Gostei muito do produto, observo que possui um designe muito bonito e moderno, a cor também muito sensual, porem não veio um manual para montagem, e noto que faltam os furos e uma orientação de como se encaixam as rodinhas dos pés. <Mas valeu a pena pelo tamanho cor e designe.",0,0,1,0,0,"produto, outros
",1.22352933883667,6.0,203.0,209.0,['OUTROS']
UM PRODUTO MUITO BOM ATENDIMENTO MUITO BOM ENTREGA NA DATA MUITO COM NO PREÇO E PRAZO,1,1,1,0,0,"produto, entrega
",1.172628402709961,6.0,159.0,165.0,['ENTREGA']
"Bom dia, comprei o produto na cor da foto azul com vermelho, porem veio azul com preto, e o pior não veio a mochila, aguardo posição",0,1,0,1,1,"produto, outros
",1.3090615272521973,6.0,167.0,173.0,['OUTROS']
"Faço uso de Orlistate há algum tempo e sei bem os efeitos dele quando elimina gordura. Comprei do site pois achava confiável por ser da Americanas.com. A farmácia Unicpharma, provavelmente está colocando farinha dentro das cápsulas. Tomei durante 1 mês, não obtive nenhum resultado e nem eliminação da gordura nas fezes, como é comum do remédio. Comecei a tomar novamente de outra farmácia e logo no dia seguinte estava eliminando a gordura. Então com certeza esse remédio que a Americanas está vendendo é falso. Não comprem !",0,1,1,0,0,"produto, outros
",1.1532788276672363,6.0,254.0,260.0,['OUTROS']
"Adorei a cachaça, muito suave, harmoniza na boca. Super Indico.",0,0,1,0,0,"produto
",1.1058337688446045,3.0,153.0,156.0,[]
"Rápido a entrega e excelente produto! recomendo a todos,  fácil montagem e adaptação excelente dentro do carro.",1,0,1,0,0,"entrega, produto
",1.1465017795562744,6.0,158.0,164.0,['ENTREGA']
Não recomendo o produto para quem trabalha muito tempo sentado. A cadeira não é confortável o suficiente para longos trabalhos no computador ou atividades de escritório com longo tempo sentado.,0,0,1,0,0,"produto
",1.1753554344177246,3.0,167.0,170.0,[]
"Há um mês comprei um produto pelo site e, até a data de hoje, ainda não o recebi. A saber:  Balança Digital portátil gancho p/pesca mala 50 Kgs CBR1046 Cód 8011295",1,0,0,0,0,"entrega
",2.2606029510498047,3.0,191.0,194.0,['ENTREGA']
Não posso avaliar o produto se eu não recebi o produto. O parceiro Megacommerce se mostrou ruim na execução de seu trabalho.,1,1,0,0,0,entrega,1.1569757461547852,2.0,161.0,163.0,['ENTREGA']
"Produto embora pequeno em sua capacidade, atende as necessidades domesticas!",0,0,1,0,0,"produto
",1.230121374130249,3.0,148.0,151.0,[]
As hastes de proteção com isotubos não tem encaixe e não ficam firmes e conforme a criança pula os pés deslocam a empresa jamais deveria vender esse produto que é de péssima qualidade e pode trazer riscos de ferimentos graves as crianças,0,0,1,0,0,"produto
",0.6241543292999268,3.0,186.0,189.0,[]
"Cancelaram o pedido a 3 dias do prazo de entrega e até hoje não extornaram ....infelizmente não posso avaliar o produdo porque não veio...mas a venda foi péssima, uma falta de respeito.",1,1,0,0,0,"entrega, outros
",0.650120735168457,6.0,178.0,184.0,"['ENTREGA', 'OUTROS']"
"Acho que deveria estar na descrição que na embalagem vem, ao mínimo, 4 cores repetidas de cada cor, totalizando 24. Decepção.",0,0,0,1,1,"produto, anuncio
",1.5136470794677734,7.0,167.0,174.0,['ANUNCIO']
Produto e custo benefício bom com prazo de entrega no tempo estipulado,1,0,1,0,0,"produto, entrega
",1.2592568397521973,6.0,149.0,155.0,['ENTREGA']
"O produto foi para mim acima de minha expectativa.  Desde a qualidade, o preço e o tempo para entrega do produto, foi tudo muito bom! Estou utilizando o produto com tranquilidade desde o dia que me foi entregue com muitas vantagens. Eu recomendo esse fornecedor.",1,1,1,0,0,"produto, entrega
",1.1006004810333252,6.0,189.0,195.0,['ENTREGA']
Achei caro mas é um bom produto.  A bateria não dura muito tempo. 1 hora em média.  A qualidade do som e muito boa.,0,0,1,0,0,"produto
",8.937844038009644,3.0,166.0,169.0,[]
"Comprei dois carregadores, um chegou em bom estado e o outro enferrujado. Já tentei contato para uma possível troca e ainda não tive resposta da Salva Cell. Não recomendo.",0,1,1,1,0,"produto, condicoes de recebimento, outros
",1.1134841442108154,14.0,172.0,186.0,"['CONDICOES DE RECEBIMENTO', 'OUTROS']"
"O carrinho cumpre com a proposta e cabe o que eu preciso levar para praia, cadeiras, guarda-Sol e caixa térmica. Estou satisfeita com o produto.",0,0,1,0,0,"produto
",1.1520435810089111,3.0,167.0,170.0,[]
"Ja testei e estou usando com boa qualidade, inclusive chegou em tempo habil ao estipulado pela empresa.",1,0,1,0,0,"produto, entrega
",1.1230623722076416,6.0,157.0,163.0,['ENTREGA']
"Dos 4, 2  não funcionam ded jeito algum. Entrarei em contato pra ver se eles resolverão...",0,1,0,1,0,"produto
",1.7444796562194824,3.0,158.0,161.0,[]
"Funciona bem, faz oque um cartão foi projetado para fazer  Armazenamento de dados",0,0,1,0,0,"produto
",1.1682815551757812,3.0,154.0,157.0,[]
"Nao sei se foi so comigo, mas so funciona um chip so, sendo que ele é dual chip",0,0,1,0,0,"produto
",1.1398930549621582,3.0,154.0,157.0,[]
"Comprei o celular Mirage 81S, na primeira semana notei falha nos alto falantes, que ficaram  abafados, seguido pelo fone de ouvido que simplesmente parou de funcionar. Algum tempo depois o celular não manteve mais carga, mesmo na tomada continuava a descarregar, levei a um técnico e a bateria não segurava carga, entrei em contato com a empresa, mas não ouve retorno, sendo assim comprei outra bateria, mas o mesmo problema me ocorreu e ainda mesmo assim continuo sem retorno do mesmo.",0,1,1,0,0,"produto
",1.1740164756774902,3.0,246.0,249.0,[]
"Estou com moto Z2 PLATINUM a pouco tempo fazer um mês com ele, só que NÃO gostei do tempo da bateria usando moderado e as vez constante descarregar rápido... câmara o foco não é lá essas coisas só presta local que não tem muita luz.... Agora designer do celular tirando a ondulação da câmara o resto é top!  E por um valor de 1.800 em um celular desse pra mim não compensou buscava algo melhor!",0,0,1,0,0,"produto
",1.1193673610687256,3.0,232.0,235.0,[]
"O celular é mesmo muito completo. Gostei do hardware em sua maioria. Tem um android bem fiel. Ao ligá-lo é necessário atualizar o sistema. Rodou bem até agora, sem travar. É um celular simples, modesto, não adianta enfiar uma série de apks e querer que ele funcione. Tem que ponderar bem o que pretende usar. A maior desvantagem é a câmera, que apesar de ser muito potente, infelizmente embaixo do sol fica tudo escuro, pq ela se baseia na luz de fundo e escurece as pessoas. tem o jeito certo de usar. Recomendo o produto para quem deseja um celular de entrada a um preço justo.",1,0,1,0,0,"produto
",1.105180263519287,3.0,278.0,281.0,[]
O celular fica travando muito. E tem apenas 2 meses de uso.,0,0,1,0,0,"produto
",1.1366617679595947,3.0,150.0,153.0,[]
"Em 6 meses de uso saiu o anti-aderente. Não sei se foi problema no lote, só sei que não consigo mais usar.",0,0,1,0,0,"produto
",1.1637523174285889,3.0,163.0,166.0,[]
"Na foto parece uma ferramenta ótima, mas na real é muito simples.",0,0,1,0,1,"produto, anuncio
",1.1250789165496826,7.0,148.0,155.0,['ANUNCIO']
"Amei demais comprar na Americanas, tava previsto pra chegar meu pedido no dia 05/04/2018 quinta-feira porém chegou antes no dia 03/04/2018 terça-feira. O LG K10 pro é excelente, muito lindo super recomendo .",1,1,1,0,0,"entrega, produto
",1.1924655437469482,6.0,198.0,204.0,['ENTREGA']
"Produto ótimo, chegou antes do prazo, e está funcionando muito bem.",1,0,1,0,0,"entrega, produto
",2.1865217685699463,6.0,148.0,154.0,['ENTREGA']
"O produto chegou todo sujo, melado, parecendo que já havia sido utilizado e empacotado para venda. Não recomendo. Fiz a devolução a mais de 15 dias e ainda não recebi meu dinheiro de volta ou sequer uma ligação da Americanas para entender o motivo uma vez que como comprador assíduo nunca antes havia devolvido algo.",0,1,0,1,0,"produto, condicoes de recebimento, outros
",1.2376832962036133,14.0,208.0,222.0,"['CONDICOES DE RECEBIMENTO', 'OUTROS']"
"Não supriu minhas nessidade,pois é muito pequeno e já chegou quebrado",0,0,1,1,0,"produto, condicoes de recebimento
",1.1818313598632812,11.0,150.0,161.0,['CONDICOES DE RECEBIMENTO']
"Não tenho como avaliar o produto, pois chegou quebrado.",0,0,0,1,0,"produto, condicoes de recebimento
",1.2463648319244385,11.0,146.0,157.0,['CONDICOES DE RECEBIMENTO']
o cheiro e muito desagradavel!! pra quem se incomoda  nao recomendoo..,0,0,1,0,0,"produto
",1.7815303802490234,3.0,151.0,154.0,[]
Bom para quem gosta de chocolate ao leite. Não tem o recheio do bombom serenata de amor.,0,0,1,0,0,"produto
",1.7531781196594238,3.0,156.0,159.0,[]
"Durante a venda, no site, não apareciam as medidas do produto. Ao chegar vi que parece de ""boneca, para criança brincar"". :(",0,0,0,0,1,"produto, anuncio
",1.324481725692749,7.0,164.0,171.0,['ANUNCIO']
"Chegou antes do prazo,produto conforme o anunciado, satisfeita com a compra.",1,0,1,0,1,"entrega, produto, anuncio
",0.8609514236450195,10.0,151.0,161.0,"['ENTREGA', 'ANUNCIO']"
"Escova com apenas duas velocidades, cheira a queimado e aquece demais - parece que vai pegar fogo!",0,0,1,0,0,"produto
",0.7253179550170898,3.0,157.0,160.0,[]
"Produto chegou com defeito. Por isso não posso dizer se é bom ou ruim. Pedi a troca, aguardando.",0,1,0,1,0,"produto, condicoes de recebimento
",0.6263666152954102,11.0,158.0,169.0,['CONDICOES DE RECEBIMENTO']
"Cabelo Corta bem, só que para fazer pé do cabelo não é o que eu esperava, a desejar é preciso ficar repetindo várias vezes no mesmo lugar é o que tenho a comentar",0,0,1,0,0,"produto
",1.0908076763153076,3.0,176.0,179.0,[]
Como avaliar se nem recebi o produto. Nem a nota ainda fizeram,1,0,0,0,0,"entrega, outros
",1.0840377807617188,6.0,148.0,154.0,"['ENTREGA', 'OUTROS']"
"Compra efetuada dia 22 aprovada dia 27 e até agora o computador não chegou na minha casa 23/04 o prazo de entrega era de 20-25 dias e depois passou para 60 dias, nunca mais compro nada nas Americanas",1,1,0,0,0,entrega,1.098982334136963,2.0,193.0,195.0,['ENTREGA']
