text,label,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
i remember feeling so frightened that i could feel emotions at that high a level,fear,fear,0.6314620971679688,2.0,111.0,113.0,fear
i feel inside coz i m so fucking horny,love,joy,0.611189603805542,2.0,105.0,107.0,joy
i have tested positive but i have never taken drugs and i feel innocent says martina,joy,fear,0.43933701515197754,2.0,113.0,115.0,fear
im so proud of you no words can describe the way that makes my heart feel thank you god for my supportive amazing hubbard,love,love,0.5004520416259766,2.0,121.0,123.0,love
i have made about sex i feel that women enjoy sex when their body and emotions are admired and respected,love,joy,0.458540678024292,2.0,116.0,118.0,joy
i feel no need to work up acceptable conversation fodder,joy,sadness,0.4820547103881836,3.0,107.0,110.0,sadness
i had just hiked up and down a long steep hillside loaded with grass and bushes so i was feeling pretty doubtful id be able to find it,fear,fear,0.5261754989624023,2.0,125.0,127.0,fear
i really like the color scheme since it makes me feel peaceful clean and simple,joy,joy,0.5316846370697021,2.0,111.0,113.0,joy
i feels so lame,sadness,sadness,4.2065184116363525,3.0,100.0,103.0,sadness
i personally feel that it is a very creative present and everything packed inside a brown paper bag,joy,joy,0.4628787040710449,2.0,114.0,116.0,joy
i feel so fearless in these post grieving days,joy,joy,0.629004716873169,2.0,105.0,107.0,joy
i feel so blessed to be married to him because he loves his stepchildren,joy,love,0.5932207107543945,2.0,111.0,113.0,love
i dropped martin back off i was the dd i pulled in and because i was feeling exceptionally outgoing waved and talked to some of my neighbors downstairs,joy,joy,0.4842369556427002,2.0,124.0,126.0,joy
i feel more faithful than ever,joy,joy,0.5731863975524902,2.0,102.0,104.0,joy
i am feeling relieved to feel myself again,joy,joy,0.5595128536224365,2.0,104.0,106.0,joy
i sometimes feel a bit unwelcome,sadness,sadness,0.6670761108398438,3.0,103.0,106.0,sadness
i feel complacent at the moment,joy,joy,0.5404744148254395,2.0,103.0,105.0,joy
i feel most passionate about that arouse my emotions seem to be the things i need to learn something about my emotion tells me there is a need to grow in some direction,love,joy,0.45155858993530273,2.0,130.0,132.0,joy
i feel that it only makes you a person that i love who happened to do something that i don t find acceptable,joy,love,0.45685434341430664,2.0,119.0,121.0,love
i have not only not lost any yarn overs but am now done with my first lace project and feeling pretty pleased,joy,joy,0.5488276481628418,2.0,118.0,120.0,joy
i want you to know that if i become prime minister in less than a year s time i will be proud to do so as a friend of israel a jew and most of all someone who feels so proud to be part of the community gathered here today,joy,joy,0.5169627666473389,2.0,146.0,148.0,joy
i feel somewhat safe to give hosting a try,joy,joy,0.4257345199584961,2.0,105.0,107.0,joy
i don t follow too many people and i don t have too many followers however i have a feeling that the people that i am talking about may know who they are i m not trying to be rude i m just being real,anger,sadness,0.4442777633666992,3.0,141.0,144.0,sadness
i never feel lonely as long as people love and support my work,sadness,joy,0.4977562427520752,2.0,109.0,111.0,joy
i have so much going on in my life and am constantly running like crazy i can always steal a quiet moment to acknowledge this child and the overwhelming excitement and anticipation that i feel god is truly faithful and brings everything around,love,joy,0.45850706100463867,2.0,139.0,141.0,joy
i suspect his reasoning may simply be to lull apple into feeling complacent,joy,fear,0.471677303314209,2.0,110.0,112.0,fear
i feel so exhausted by a,sadness,sadness,0.5551862716674805,3.0,102.0,105.0,sadness
i prepare i feel thankful that these events touch upon so many different concerns in my poetry from language issues to pacific aesthetics from the avant garde to eco poetry,joy,joy,0.4275968074798584,2.0,127.0,129.0,joy
i met my present boyfriend on a boat trip to england we had said that we would call each other when we got back to sweden we were not going to the same town in england as soon as i walked in he called from england as he could not wait till he came home,joy,love,0.40329432487487793,2.0,152.0,154.0,love
i feel inspired so many thing i want to write down,joy,joy,0.6967127323150635,2.0,107.0,109.0,joy
im very hurt and i feel unimportant,sadness,sadness,0.5365433692932129,3.0,104.0,107.0,sadness
i feel like uninstalling skype deactivateing all of my facebook amp hatena accounts since im becoming a hateful person amp i dont want to get any worse than i am right now,anger,sadness,0.48026299476623535,3.0,131.0,134.0,sadness
i began to feel shaky and nauseous and yearned for my connection to cairns to make up for some of the deprivation,fear,sadness,0.5365912914276123,3.0,121.0,124.0,sadness
i was feeling adventurous though so i went with some asian flavors of ginger and sesame oil for my salad,joy,joy,0.6317033767700195,2.0,116.0,118.0,joy
i was playing a sport in an advanced pe class and many of the people were not advanced,anger,sadness,0.4867687225341797,3.0,114.0,117.0,sadness
i cause extreme worry and distress ground to remember fondly you forever mary prepares to feel unfortunate time eventuallythe intense emotion have sexual lovein condescend to come she by hand puts out strength wu mouth dont let oneself cry out,sadness,sadness,0.5361614227294922,3.0,141.0,144.0,sadness
i feel so greedy of holidays and forgetting my responsibilities,anger,sadness,0.5695266723632812,3.0,106.0,109.0,sadness
i mean i feel like a broke record sometimes,sadness,sadness,0.5374362468719482,3.0,105.0,108.0,sadness
i am feeling rather heartless because i recently heard the words unconditional love and could not find it in myself,anger,sadness,0.49638795852661133,3.0,117.0,120.0,sadness
i feel dissatisfied and more accustomed to healing,anger,sadness,0.621727466583252,3.0,104.0,107.0,sadness
im feeling doubtful about all of the patterns and colors working together but we cant be sure until everything comes together,fear,sadness,0.6495859622955322,3.0,117.0,120.0,sadness
i want to get back in the habit of blogging about all the cool fun things im up to but am also trying to get out of this rut of only writing about feeling shitty,sadness,sadness,0.4928247928619385,3.0,131.0,134.0,sadness
i am still healing from having my heart broken still healing from broken dreams still doubting myself still feeling confused,fear,sadness,0.5425641536712646,3.0,117.0,120.0,sadness
i gents been feeling lousy over the last few weeks which ended up with a trip to the hospital last saturday which put a damper on the wedding anniversary,sadness,sadness,0.5578129291534424,3.0,127.0,130.0,sadness
i read about him and learn about him in his interviews the more i feel like i could never deserve someone so kind and compassionate,love,love,0.5286698341369629,2.0,121.0,123.0,love
i feel thats just strange on wotcs behalf,surprise,sadness,0.466691255569458,3.0,106.0,109.0,sadness
i take a walk in the park feeling joyful,joy,joy,0.4390730857849121,2.0,105.0,107.0,joy
i feel calm silent and protected by the definiteness of this existence,joy,joy,0.6136815547943115,2.0,109.0,111.0,joy
i want to feel assured that my life will be good and i know it will be when i trust the lord,joy,joy,0.43149447441101074,2.0,118.0,120.0,joy
i feel safe with berry,joy,joy,0.6351075172424316,2.0,101.0,103.0,joy
im feeling envious already,anger,sadness,0.5090186595916748,3.0,101.0,104.0,sadness
i suck up is the boring dull town and the feeling being missed by my family and bf,sadness,sadness,0.5833425521850586,3.0,114.0,117.0,sadness
i feel like i have all these cute things but i dont feel comfortable in them and dont know how to put them together,joy,sadness,0.651930570602417,3.0,120.0,123.0,sadness
i feel like an emotional cutter,sadness,sadness,0.5806276798248291,3.0,102.0,105.0,sadness
i wake up in morning and when i go to sleep at evening i feel that seed voice in my heart that is screaming out from my empty stitched heart,sadness,sadness,0.5576512813568115,3.0,126.0,129.0,sadness
i received the blanket i was absolutely amazed on how fluffy it is and extremely soft i really didnt think it was going to feel that amazing,surprise,joy,0.46900010108947754,2.0,123.0,125.0,joy
i feel that sometimes im not talented enough,joy,sadness,0.6061584949493408,3.0,104.0,107.0,sadness
i feel it would be foolish and perhaps a little disrespectful to consider doing the long hilly race,sadness,fear,0.5461869239807129,2.0,116.0,118.0,fear
i mention my oldest child before my youngest will her feelings be hurt,sadness,sadness,0.6353228092193604,3.0,109.0,112.0,sadness
i woke up today feeling kind of strange,fear,sadness,0.5049424171447754,3.0,104.0,107.0,sadness
im sick of feeling unimportant like nobody needs me,sadness,sadness,0.5405433177947998,3.0,106.0,109.0,sadness
i am feeling quite distressed and dejected over my battle with insomnia,fear,sadness,0.43543267250061035,3.0,109.0,112.0,sadness
i feel hated in cempaka,sadness,sadness,0.5778567790985107,3.0,103.0,106.0,sadness
i do feel numb but only because i have so many fucking feels that i ve shorted out from feeling them,sadness,sadness,0.5653464794158936,3.0,118.0,121.0,sadness
i often use disney to cheer me up when im feeling low and these past couple days have been no exception,sadness,sadness,0.46147823333740234,3.0,117.0,120.0,sadness
ive been feeling a little defeated maybe even over looked,sadness,sadness,0.49767255783081055,3.0,106.0,109.0,sadness
i feel shy because of what i am wearing,fear,sadness,0.46201634407043457,3.0,105.0,108.0,sadness
i can say is that as long as you enjoy the story it entertains you and makes you feel emotional whether it be sad happy angry disgusted or just plain horny then who really gives a damn,sadness,joy,0.5479295253753662,2.0,135.0,137.0,joy
i wept while jackson slept feeling overwhelmed by the feeling that i don t want to die,fear,sadness,0.5246086120605469,3.0,114.0,117.0,sadness
i feel confident to be me again in personal life and right when my work life was going well with my boss slowly understanding why i continually ask for and demand we address the tough issues that cause problems with our various departments,joy,joy,0.6726362705230713,2.0,139.0,141.0,joy
