text,cs.AI,cs.CL,cs.LG,math.OC,stat.ML,response_time,vram_usage,ram_usage,total_time,cs.AI pred,cs.CL pred,stat.ML pred,math.OC pred,cs.LG pred
Editable Neural Networks,0,0,1,0,1,2.250361680984497,4507,87.76953125,0.2348443,1,1,0,0,0
Sentence-Incremental Neural Coreference Resolution,0,1,0,0,0,2.3015265464782715,4507,86.42578125,0.2532088,1,1,0,0,0
Model Stitching: Looking For Functional Similarity Between Representations,0,0,1,0,0,2.3524842262268066,4507,86.91796875,0.3085915,1,1,0,0,0
The Futility of Bias-Free Learning and Search,0,0,1,0,1,2.268949031829834,4506,86.48046875,0.2225797,1,1,0,0,0
Noisy Text Data: Achilles' Heel of popular transformer based NLP models,1,1,1,0,0,2.333528518676758,4506,87.20703125,0.2847538,1,1,1,0,0
An Interdisciplinary Approach for the Automated Detection and Visualization of Media Bias in News Articles,0,1,0,0,0,2.334289312362671,4506,87.21875,0.297231,1,1,1,0,0
An Empirical Evaluation of Generic Convolutional and Recurrent Networks for Sequence Modeling,1,1,1,0,0,2.3621182441711426,4506,87.72265625,0.3083863,1,1,0,0,1
Automatic Geo-alignment of Artwork in Children's Story Books,1,0,0,0,0,2.279587984085083,4506,87.734375,0.2387912,0,1,0,0,0
Parallel and Flexible Dynamic Programming via the Randomized Mini-Batch Operator,0,0,0,1,0,2.4560387134552,4506,87.734375,0.4151122,1,1,0,1,0
MESED: A Multi-modal Entity Set Expansion Dataset with Fine-grained Semantic Classes and Hard Negative Entities,0,1,0,0,0,2.290240526199341,4506,86.98828125,0.2489455,1,1,1,0,0
Human-Machine Cooperative Multimodal Learning Method for Cross-subject Olfactory Preference Recognition,1,0,0,0,0,2.3355109691619873,4506,87.33203125,0.3094205,1,1,1,0,0
Time-Aware Q-Networks: Resolving Temporal Irregularity for Deep Reinforcement Learning,0,0,1,0,0,2.4184350967407227,4506,87.34375,0.3770409,1,1,0,1,1
Text normalization for endangered languages: the case of Ligurian,0,1,0,0,0,2.2109735012054443,4507,87.8359375,0.187636,0,1,0,0,0
When Hearst Is not Enough: Improving Hypernymy Detection from Corpus with Distributional Models,0,1,0,0,0,2.306988000869751,4507,87.8359375,0.2841503,1,1,1,0,0
Fast Convergence for Stochastic and Distributed Gradient Descent in the Interpolation Limit,0,0,1,0,1,2.3421599864959717,4507,87.8359375,0.3011455,1,1,0,1,0
Representation Learning with Contrastive Predictive Coding,0,0,1,0,1,2.424002170562744,4507,86.61328125,0.3697375,1,1,0,0,1
Data Augmentation by Concatenation for Low-Resource Translation: A Mystery and a Solution,0,1,0,0,0,2.2879488468170166,4507,86.75390625,0.2551952,1,1,0,0,0
Repeated Environment Inference for Invariant Learning,0,0,1,0,0,2.33156681060791,4507,87.2578125,0.301203,1,1,0,1,0
Separability of Hermitian Tensors and PSD Decompositions,0,0,0,1,0,2.3081915378570557,4507,87.0703125,0.2468253,1,1,0,0,0
Bayesian Semisupervised Learning with Deep Generative Models,0,0,0,0,1,2.301025867462158,4507,87.2578125,0.2695005,1,1,1,0,0
Playing Angry Birds with a Domain-Independent PDDL+ Planner,1,0,0,0,0,2.207859992980957,4507,87.21484375,0.1723924,0,1,0,0,0
Clustering to Reduce Spatial Data Set Size,0,0,1,0,1,2.43253493309021,4507,87.21484375,0.4114663,1,1,1,0,0
Prompting in Autoregressive Large Language Models,0,1,0,0,0,2.2508175373077393,4507,87.21484375,0.2234086,1,1,0,0,0
A Survey on Anomaly Detection for Technical Systems using LSTM Networks,1,0,1,0,1,2.3294875621795654,4507,87.78125,0.3059955,1,1,0,0,1
Coalesced Multi-Output Tsetlin Machines with Clause Sharing,1,0,1,0,0,2.34604811668396,4507,87.7890625,0.3207631,1,1,0,1,0
BRIO: Bringing Order to Abstractive Summarization,0,1,0,0,0,2.2551779747009277,4507,87.7890625,0.2251022,1,1,0,0,0
Canonical forms for polynomial systems with balanced super-linearizations,0,0,0,1,0,2.2028956413269043,4507,87.79296875,0.1782037,0,0,0,1,0
A Universal Variance Reduction-Based Catalyst for Nonconvex Low-Rank Matrix Recovery,0,0,0,0,1,2.417645215988159,4507,87.80859375,0.3839929,1,0,0,1,0
When Urban Region Profiling Meets Large Language Models,1,1,0,0,0,2.2800471782684326,4507,87.8515625,0.2565468,1,1,0,0,0
Developing novel ligands with enhanced binding affinity for the sphingosine 1-phosphate receptor 1 using machine learning,0,0,1,0,0,2.343454599380493,4507,87.85546875,0.3140706,1,1,0,0,1
AstBERT: Enabling Language Model for Financial Code Understanding with Abstract Syntax Trees,1,0,1,0,0,2.344228744506836,4507,87.85546875,0.2928045,1,1,0,0,1
Deep Temporal Sigmoid Belief Networks for Sequence Modeling,0,0,1,0,1,2.3755056858062744,4507,87.85546875,0.3175092,1,1,0,0,1
Enhancing Fine-Tuning Based Backdoor Defense with Sharpness-Aware Minimization,1,0,0,0,0,2.2987542152404785,4507,86.53515625,0.2646191,1,0,0,1,0
Multiple Gaussian Process Models,0,0,0,0,1,2.2936363220214844,4507,86.79296875,0.2383754,0,1,0,0,0
Proximal Point Method for a Special Class of Nonconvex Functions on Hadamard Manifolds,0,0,0,1,0,2.3139572143554688,4507,87.30859375,0.2827861,0,0,0,1,0
All Labels Together: Low-shot Intent Detection with an Efficient Label Semantic Encoding Paradigm,0,1,0,0,0,2.376657247543335,4507,87.3203125,0.3426017,1,1,1,0,0
DualFL: A Duality-based Federated Learning Algorithm with Communication Acceleration in the General Convex Regime,0,0,1,1,0,2.333946466445923,4507,87.33203125,0.2901927,1,1,0,1,1
Explorations on high dimensional landscapes,0,0,1,0,1,2.210369825363159,4507,87.33203125,0.1672867,0,1,0,0,0
Stochastic Rising Bandits,0,0,1,0,1,2.3630735874176025,4507,86.70703125,0.3188356,1,1,0,0,0
Optimal Regret Algorithm for Pseudo-1d Bandit Convex Optimization,0,0,1,0,0,2.2612266540527344,4507,87.20703125,0.2251754,1,0,0,1,0
Leveraging Key Information Modeling to Improve Less-Data Constrained News Headline Generation via Duality Fine-Tuning,0,1,0,0,0,2.364942789077759,4507,87.20703125,0.3087979,1,1,0,0,0
From Trojan Horses to Castle Walls: Unveiling Bilateral Backdoor Effects in Diffusion Models,0,0,1,0,0,2.3438475131988525,4507,86.5703125,0.298291,1,1,0,1,0
Enhancing Transformer Efficiency for Multivariate Time Series Classification,1,0,1,0,0,2.2980096340179443,4507,87.0859375,0.2464974,1,1,1,0,0
An End-to-End Framework for Marketing Effectiveness Optimization under Budget Constraint,0,0,1,0,0,2.2637343406677246,4506,86.78515625,0.2122887,1,0,0,1,0
ExpDNN: Explainable Deep Neural Network,1,0,1,0,0,2.389190673828125,4507,86.9453125,0.3389721,1,1,0,0,1
ScaLearn: Simple and Highly Parameter-Efficient Task Transfer by Learning to Scale,1,1,1,0,0,2.3510313034057617,4507,87.265625,0.3032736,1,1,0,1,0
The Importance of Suppressing Domain Style in Authorship Analysis,0,1,0,0,0,2.3649160861968994,4506,87.02734375,0.3305143,1,1,0,0,0
"A Kind Introduction to Lexical and Grammatical Aspect, with a Survey of Computational Approaches",0,1,0,0,0,2.370523452758789,4506,87.3125,0.3237042,1,1,0,0,0
CUNI Non-Autoregressive System for the WMT 22 Efficient Translation Shared Task,0,1,0,0,0,2.287867546081543,4506,87.328125,0.2325863,1,1,0,0,0
Spectral learning of Bernoulli linear dynamical systems models,0,0,1,0,1,2.389679193496704,4507,86.515625,0.3418137,1,1,1,0,0
The Inductive Bias of Restricted f-GANs,0,0,1,0,1,2.33514666557312,4518,87.015625,0.2886233,1,1,0,1,0
Least $H^2$ Norm Updating Quadratic Interpolation Model Function for Derivative-free Trust-region Algorithms,0,0,0,1,0,2.1916868686676025,4517,87.03125,0.1434246,1,0,0,1,0
nanoT5: A PyTorch Framework for Pre-training and Fine-tuning T5-style Models with Limited Resources,0,1,0,0,0,2.333400249481201,4511,86.46875,0.2929484,1,1,0,0,1
Towards Few-shot Inductive Link Prediction on Knowledge Graphs: A Relational Anonymous Walk-guided Neural Process Approach,1,0,1,0,0,2.3710367679595947,4517,86.9609375,0.3471592,1,1,0,1,1
Bregman Golden Ratio Algorithms for Variational Inequalities,0,0,0,1,0,2.3072876930236816,4517,86.9609375,0.2623236,1,1,0,0,0
Facets of a mixed-integer bilinear covering set with bounds on variables,0,0,0,1,0,2.425764560699463,4537,87.453125,0.3889111,0,0,0,1,0
Variational Density Propagation Continual Learning,0,0,1,0,1,2.3519504070281982,4537,86.6796875,0.3022013,1,1,0,1,0
Robust Stochastic Linear Contextual Bandits Under Adversarial Attacks,0,0,1,0,1,2.3211565017700195,4522,87.15625,0.2817293,1,1,0,1,0
Variational Mixture-of-Experts Autoencoders for Multi-Modal Deep Generative Models,0,0,1,0,1,2.3283305168151855,4525,87.16796875,0.2878563,1,1,0,0,1
Multiscale Linear-Quadratic Stochastic Optimal Control With Multiplicative Noise,0,0,0,1,0,2.263585090637207,4529,87.7265625,0.2313816,1,0,0,1,0
Odds-Ratio Thompson Sampling to Control for Time-Varying Effect,0,0,1,0,1,2.2128818035125732,4532,88.06640625,0.1644702,0,1,0,1,0
TESSERACT: Gradient Flip Score to Secure Federated Learning Against Model Poisoning Attacks,0,0,1,0,0,2.3884778022766113,4529,88.1015625,0.3450409,1,0,0,1,0
PAC-Bayes under potentially heavy tails,0,0,1,0,1,2.2549290657043457,4553,86.64453125,0.2096373,1,1,0,0,0
Denoising Criterion for Variational Auto-Encoding Framework,0,0,1,0,0,2.3194148540496826,4553,87.59765625,0.2728304,1,1,0,0,1
Minimizing Inputs for Strong Structural Controllability,0,0,0,1,0,2.225891590118408,4549,87.6015625,0.1774748,1,0,0,1,0
Continuous MDP Homomorphisms and Homomorphic Policy Gradient,0,0,1,0,0,2.3664517402648926,4530,88.1328125,0.3234043,1,1,0,0,1
A Representation Learning Perspective on the Importance of Train-Validation Splitting in Meta-Learning,1,0,1,0,0,2.2894506454467773,4591,88.13671875,0.2525583,1,1,0,1,0
Machine Learning based CVD Virtual Metrology in Mass Produced Semiconductor Process,1,0,1,0,0,2.2579708099365234,4598,88.14453125,0.2077878,0,1,0,1,0
On two relaxations of quadratically-constrained cardinality minimization,0,0,0,1,0,2.2779955863952637,4527,88.14453125,0.2330878,0,0,0,1,0
The Lipschitz-Variance-Margin Tradeoff for Enhanced Randomized Smoothing,0,0,1,0,1,2.298541784286499,4528,88.15234375,0.2642578,1,1,0,1,0
Coordinated Proximal Policy Optimization,1,0,0,0,0,2.33811092376709,4554,88.15234375,0.2956884,1,1,0,1,0
Building Legal Datasets,1,0,1,0,0,2.175657033920288,4528,88.15234375,0.1354176,0,1,0,0,0
"Investigating Trade-offs in Utility, Fairness and Differential Privacy in Neural Networks",1,0,1,0,0,2.3930535316467285,4529,88.15234375,0.3481869,1,1,0,1,1
MASA-TCN: Multi-anchor Space-aware Temporal Convolutional Neural Networks for Continuous and Discrete EEG Emotion Recognition,0,0,1,0,0,2.3982834815979004,4519,88.15234375,0.350346,1,1,1,0,0
Extended Feature Space-Based Automatic Melanoma Detection System,0,0,1,0,0,2.3227171897888184,4520,86.96484375,0.2801852,1,1,1,0,0
Is Class-Incremental Enough for Continual Learning?,1,0,1,0,0,2.266655683517456,4533,86.71875,0.24045,1,1,0,1,0
Learning How to Optimize Black-Box Functions With Extreme Limits on the Number of Function Evaluations,1,0,1,0,0,2.229687452316284,4536,87.2109375,0.1959748,0,0,0,1,0
Symbolic Probabilistic Inference with Evidence Potential,1,0,0,0,0,2.337618112564087,4542,86.96875,0.2904011,1,1,0,0,0
Differentiable Logic Machines,1,0,0,0,0,2.2671234607696533,4576,87.05078125,0.2243816,1,1,0,0,0
LARF: Two-level Attention-based Random Forests with a Mixture of Contamination Models,1,0,1,0,1,2.428227424621582,4579,87.0625,0.3771182,1,1,0,1,0
Comparison of SMT and RBMT; The Requirement of Hybridization for Marathi-Hindi MT,0,1,0,0,0,2.199972152709961,4575,87.59375,0.1533779,0,1,0,0,0
Multimodal spatiotemporal graph neural networks for improved prediction of 30-day all-cause hospital readmission,1,0,1,0,0,2.3573648929595947,4566,87.8125,0.3127659,1,1,1,0,0
Algorithms that Approximate Data Removal: New Results and Limitations,0,0,1,0,1,2.2626309394836426,4564,87.8359375,0.2399844,0,1,0,1,0
Synthetic Books,1,1,0,0,0,2.2286441326141357,4565,87.84375,0.1723962,0,1,0,0,0
Query-Focused EHR Summarization to Aid Imaging Diagnosis,0,0,1,0,1,2.3636345863342285,4565,87.84375,0.3142191,0,1,0,1,0
Algorithm for the CSR expansion of max-plus matrices using the characteristic polynomial,0,0,0,1,0,2.346632719039917,4514,86.73046875,0.3046338,1,1,0,1,0
Hindi Question Generation Using Dependency Structures,0,1,0,0,0,2.349916458129883,4516,87.36328125,0.3117778,1,1,0,0,0
Projection: A Unified Approach to Semi-Infinite Linear Programs and Duality in Convex Programming,0,0,0,1,0,2.3548226356506348,4516,87.7109375,0.3227402,1,1,0,1,0
Towards Learning to Speak and Hear Through Multi-Agent Communication over a Continuous Acoustic Channel,0,1,1,0,0,2.3552682399749756,4516,88.3203125,0.3097938,1,1,1,0,0
Declarative Guideline Conformance Checking of Clinical Treatments: A Case Study,1,0,0,0,0,2.643951654434204,4520,88.3203125,0.6209912,1,1,0,0,0
Benchmarking Cognitive Biases in Large Language Models as Evaluators,1,1,1,0,0,2.3157241344451904,4520,88.0703125,0.2803872,1,1,0,0,0
Beyond the Tip of the Iceberg: Assessing Coherence of Text Classifiers,0,1,0,0,0,2.331033945083618,4515,88.0703125,0.2909991,1,1,0,0,0
Bootstrapping Ternary Relation Extractors,1,1,0,0,0,2.3094887733459473,4515,87.953125,0.2839263,1,1,0,0,0
The OS* Algorithm: a Joint Approach to Exact Optimization and Sampling,1,1,1,0,0,2.3184926509857178,4515,87.953125,0.2567894,1,0,0,1,0
Modeling Interactions of Multimodal Road Users in Shared Spaces,1,0,0,0,0,2.3545305728912354,4515,88.2109375,0.3112618,0,1,0,1,0
KL property of exponent $1/2$ of quadratic functions under nonnegative zero-norm constraints and applications,0,0,0,1,0,2.315969944000244,4515,86.82421875,0.278724,1,1,1,0,0
Controllability and Stabilizability Analysis of Signed Consensus Networks,0,0,0,1,0,2.206036329269409,4515,87.3046875,0.1764386,0,0,0,1,0
A Computational Exploration of Emerging Methods of Variable Importance Estimation,0,0,1,0,1,2.4948434829711914,4516,87.31640625,0.4459063,1,1,0,1,1
Inferring networks from time series: a neural approach,0,0,1,1,0,2.3791329860687256,4516,87.8203125,0.3226175,1,1,0,0,1
Target-Side Context for Discriminative Models in Statistical Machine Translation,0,1,0,0,0,2.3560335636138916,4516,87.8203125,0.3146895,1,1,1,0,0
Temporal Density Extrapolation using a Dynamic Basis Approach,0,0,1,0,1,2.315936803817749,4516,87.8203125,0.2804887,1,1,0,1,0
VizSeq: A Visual Analysis Toolkit for Text Generation Tasks,0,1,0,0,0,2.3264694213867188,4515,86.828125,0.2685001,1,1,0,0,1
Self-Training with Differentiable Teacher,0,1,1,0,0,2.32875657081604,4515,87.12109375,0.2735328,1,1,0,0,0
Proximal gradient methods beyond monotony,0,0,0,1,0,2.272728443145752,4515,87.29296875,0.2153951,1,0,0,1,0
Narrative Interpolation for Generating and Understanding Stories,0,1,0,0,0,2.3581581115722656,4515,87.7890625,0.3042391,1,1,0,0,0
Multi Document Reading Comprehension,1,1,0,0,0,2.273860216140747,4515,87.79296875,0.2245346,0,1,0,0,0
Target-agnostic Source-free Domain Adaptation for Regression Tasks,1,0,1,0,1,2.3287041187286377,4517,87.796875,0.2827935,1,1,0,1,0
Inductive Graph Neural Networks for Spatiotemporal Kriging,0,0,1,0,1,2.333805561065674,4517,87.796875,0.2792691,1,1,1,0,0
Classifier ensemble creation via false labelling,0,0,1,0,0,2.351064682006836,4516,87.796875,0.3165191,1,1,1,0,0
Dynamic Quantum Games,0,0,0,1,0,2.2593796253204346,4526,86.68359375,0.2159713,1,1,0,0,0
Offline Policy Evaluation and Optimization under Confounding,0,0,1,0,1,2.231837749481201,4527,87.140625,0.1909095,1,0,0,1,0
A Cheaper and Better Diffusion Language Model with Soft-Masked Noise,1,1,0,0,0,2.2906484603881836,4541,87.1484375,0.2466154,1,1,0,0,0
Equivariant Graph Hierarchy-Based Neural Networks,0,0,1,0,0,2.331373929977417,4538,87.7421875,0.2748709,1,1,0,0,1
Practical Active Learning with Model Selection for Small Data,0,0,1,0,0,2.3688535690307617,4560,87.7421875,0.3198801,1,1,1,0,0
Beyond DAGs: Modeling Causal Feedback with Fuzzy Cognitive Maps,1,0,1,0,1,2.3644163608551025,4564,87.92578125,0.3145054,1,1,0,0,1
Towards Omni-generalizable Neural Methods for Vehicle Routing Problems,1,0,1,0,0,2.304337739944458,4548,87.9375,0.2560556,1,1,0,1,0
A Meta Approach to Defend Noisy Labels by the Manifold Regularizer PSDR,0,0,1,0,1,2.3148353099823,4548,88.0390625,0.2693062,1,1,0,1,0
Towards Representation Learning with Tractable Probabilistic Models,1,0,1,0,1,2.3275818824768066,4544,88.04296875,0.2915222,1,1,1,0,0
Trainable Wavelet Neural Network for Non-Stationary Signals,0,0,1,0,0,2.3557989597320557,4542,88.05078125,0.3122351,1,1,1,0,0
The 4th International Workshop on Smart Simulation and Modelling for Complex Systems,1,0,0,0,0,2.218794822692871,4512,88.05078125,0.1785547,0,1,0,0,0
Estimating long-term causal effects from short-term experiments and long-term observational data with unobserved confounding,0,0,1,0,1,2.361607551574707,4512,88.05078125,0.3122746,1,1,1,0,0
An Iteratively Reweighted Method for Sparse Optimization on Nonconvex $\ell_{p}$ Ball,0,0,1,1,0,2.3150808811187744,4512,88.05078125,0.2573547,1,0,0,1,0
Approximating Wisdom of Crowds using K-RBMs,0,0,1,0,0,2.3003921508789062,4516,88.08203125,0.2682594,1,1,0,0,1
Learning user-defined sub-goals using memory editing in reinforcement learning,1,0,0,0,0,2.3317487239837646,4526,88.08203125,0.2910493,1,1,0,1,0
Absorbing Markov Decision Processes,0,0,0,1,0,2.290132522583008,4523,88.125,0.2437237,1,1,0,0,0
Large Neighborhood-Based Metaheuristic and Branch-and-Price for the Pickup and Delivery Problem with Split Loads,1,0,0,0,0,2.311403274536133,4523,88.125,0.2610999,0,1,0,1,0
Multilingual Universal Sentence Encoder for Semantic Retrieval,0,1,0,0,0,2.4430594444274902,4527,88.19140625,0.3890018,1,1,0,0,1
Towards a Deep Unified Framework for Nuclear Reactor Perturbation Analysis,1,0,1,0,1,2.253596067428589,4529,86.6484375,0.2120868,0,1,0,1,0
Effective Context and Fragment Feature Usage for Named Entity Recognition,0,1,0,0,0,2.2320759296417236,4524,87.26171875,0.1998893,0,1,0,0,0
Cross-lingual Distillation for Text Classification,0,1,0,0,0,2.3378636837005615,4522,87.26953125,0.2896609,1,1,0,0,1
Strategies to Harness the Transformers' Potential: UNSL at eRisk 2023,0,1,0,0,0,2.325521945953369,4523,87.81640625,0.2896504,1,1,0,0,0
Earlier Attention? Aspect-Aware LSTM for Aspect-Based Sentiment Analysis,0,1,0,0,0,2.241058349609375,4521,87.8203125,0.1920439,0,1,1,0,0
Differential Assessment of Black-Box AI Agents,1,0,0,0,0,2.3771438598632812,4522,87.9453125,0.3391549,1,1,0,0,0
"Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection",1,1,1,0,0,2.3515655994415283,4522,88.1171875,0.298518,1,1,0,0,1
Boosting as Frank-Wolfe,0,0,1,1,0,2.258272886276245,4513,88.20703125,0.227129,1,1,0,0,0
Learning a Reversible Embedding Mapping using Bi-Directional Manifold Alignment,1,1,1,0,0,2.352483034133911,4513,88.20703125,0.31697,1,1,0,0,1
Flood Prediction and Analysis on the Relevance of Features using Explainable Artificial Intelligence,0,0,1,0,0,2.41618275642395,4529,88.20703125,0.3736,1,1,0,0,1
"Training, Architecture, and Prior for Deterministic Uncertainty Methods",0,0,1,0,0,2.3897104263305664,4539,86.8984375,0.3444465,1,1,0,1,0
Mining Commonsense Facts from the Physical World,0,1,0,0,0,2.255086660385132,4539,86.90234375,0.2207025,1,1,0,0,0
Neural Collapse in the Intermediate Hidden Layers of Classification Neural Networks,0,0,1,0,0,2.3523287773132324,4528,87.39453125,0.3048888,1,1,0,1,0
Strong mixed-integer programming formulations for trained neural networks,0,0,0,1,0,2.3471298217773438,4526,87.08203125,0.3090676,1,1,0,1,0
Fast Mixing of Multi-Scale Langevin Dynamics under the Manifold Hypothesis,0,0,1,0,1,2.306408643722534,4515,87.37890625,0.2519202,1,1,0,1,0
UnQovering Stereotyping Biases via Underspecified Questions,0,1,0,0,0,2.189495801925659,4517,87.19140625,0.1345081,0,1,0,0,0
DirectProbe: Studying Representations without Classifiers,0,1,0,0,0,2.288024425506592,4525,86.7890625,0.24355,1,1,0,0,0
KEPLER: A Unified Model for Knowledge Embedding and Pre-trained Language Representation,0,1,0,0,0,2.314009666442871,4524,87.32421875,0.2667217,1,1,0,0,1
Attention or memory? Neurointerpretable agents in space and time,1,0,0,0,0,2.1871225833892822,4522,86.89453125,0.1307094,0,1,0,0,0
Smooth Inter-layer Propagation of Stabilized Neural Networks for Classification,1,0,1,0,1,2.490877151489258,4528,86.6484375,0.4492413,1,1,0,1,0
Robustifying Models Against Adversarial Attacks by Langevin Dynamics,0,0,1,0,1,2.267563581466675,4528,86.95703125,0.2264651,1,0,0,1,0
Responsibility: An Example-based Explainable AI approach via Training Process Inspection,0,0,1,0,0,2.35119891166687,4523,86.95703125,0.2993983,1,1,0,1,0
Math Word Problem Generation with Mathematical Consistency and Problem Context Constraints,0,1,0,0,0,2.346855401992798,4514,87.51953125,0.2917309,1,1,0,1,0
Development and Validation of an AI-Driven Model for the La Rance Tidal Barrage: A Generalisable Case Study,0,0,1,0,0,2.466308832168579,4514,87.5390625,0.4123108,1,1,0,1,0
Classification of Stochastic Processes with Topological Data Analysis,0,0,1,0,1,2.2927682399749756,4514,87.80859375,0.2540813,1,1,0,1,0
"Fractional variational calculus for non-differentiable functions, chapter",0,0,0,1,0,2.2744107246398926,4514,87.875,0.2440941,0,1,0,0,0
Algorithmic Bias in Machine Learning Based Delirium Prediction,0,0,1,0,0,2.3214638233184814,4519,87.890625,0.2901804,1,1,0,1,0
On the Intrinsic and Extrinsic Fairness Evaluation Metrics for Contextualized Language Representations,0,1,0,0,0,2.3238422870635986,4519,86.83984375,0.2741365,1,1,1,0,0
APPDIA: A Discourse-aware Transformer-based Style Transfer Model for Offensive Social Media Conversations,0,1,0,0,0,2.3433072566986084,4513,87.3203125,0.3099298,1,1,0,0,1
"FH-SWF SG at GermEval 2021: Using Transformer-Based Language Models to Identify Toxic, Engaging, & Fact-Claiming Comments",0,1,0,0,0,2.28904390335083,4518,87.3203125,0.2404871,0,1,0,1,0
Post-Processing of Word Representations via Variance Normalization and Dynamic Embedding,0,1,0,0,0,2.4844260215759277,4525,87.859375,0.4322617,1,1,0,0,1
Hyperbolic Geometry is Not Necessary: Lightweight Euclidean-Based Models for Low-Dimensional Knowledge Graph Embeddings,1,0,0,0,0,2.232700824737549,4550,87.87890625,0.1858375,0,1,0,1,0
Neural Machine Translation with Joint Representation,0,1,0,0,0,2.2602553367614746,4554,87.8828125,0.2234591,1,1,0,0,0
Leveraging Knowledge Graph Embedding Techniques for Industry 4.0 Use Cases,1,0,0,0,0,2.3311920166015625,4551,86.76171875,0.2852912,1,1,0,1,0
The Principle of Unchanged Optimality in Reinforcement Learning Generalization,1,0,1,0,1,2.3444528579711914,4549,87.32421875,0.3132533,1,1,0,1,0
Representations of language in a model of visually grounded speech signal,1,1,1,0,0,2.2195322513580322,4548,87.328125,0.1707791,0,1,0,0,0
Simple steps are all you need: Frank-Wolfe and generalized self-concordant functions,0,0,1,1,1,2.4120595455169678,4547,87.91796875,0.3738411,0,0,0,1,0
Hierarchical Character Tagger for Short Text Spelling Error Correction,0,1,1,0,0,2.291372776031494,4546,87.9375,0.2607066,1,1,0,0,0
Laughing Heads: Can Transformers Detect What Makes a Sentence Funny?,1,1,1,0,0,2.308682441711426,4546,88.0078125,0.2532501,1,1,0,0,0
Demystifying the Effects of Non-Independence in Federated Learning,0,0,1,0,0,2.4054856300354004,4548,88.01171875,0.3575019,1,1,0,1,1
M-FAC: Efficient Matrix-Free Approximations of Second-Order Information,0,0,1,0,0,2.3018040657043457,4549,88.015625,0.2668133,1,1,0,0,0
Stochastic Multiobjective Acceptability Analysis for the Choquet integral preference model and the scale construction problem,0,0,0,1,0,2.3064472675323486,4576,88.015625,0.2637722,1,1,0,1,0
Powershap: A Power-full Shapley Feature Selection Method,0,0,1,0,1,2.396824836730957,4576,88.015625,0.3594333,1,1,0,1,0
Monotone deep Boltzmann machines,1,0,1,0,0,2.428682327270508,4565,86.83203125,0.3770004,1,1,0,0,0
Augmenting BERT-style Models with Predictive Coding to Improve Discourse-level Representations,0,1,0,0,0,2.2786269187927246,4566,87.375,0.2362385,1,1,0,0,1
Variational Quantum Classifiers for Natural-Language Text,0,1,1,0,0,2.3526103496551514,4566,87.37890625,0.2957773,1,1,0,0,1
Opportunities and Challenges in Neural Dialog Tutoring,1,1,0,0,0,2.281038999557495,4567,87.87109375,0.2340485,1,1,0,0,0
CoPaSul Manual -- Contour-based parametric and superpositional intonation stylization,0,1,0,0,0,2.2594823837280273,4566,87.87109375,0.2419072,0,1,0,0,0
Does Baum-Welch Re-estimation Help Taggers?,0,1,0,0,0,2.3327696323394775,4566,87.87109375,0.2907286,1,1,0,0,0
Let Me Choose: From Verbal Context to Font Selection,0,1,1,0,0,2.269448757171631,4566,86.859375,0.2263327,1,1,0,0,0
EVNet: An Explainable Deep Network for Dimension Reduction,1,0,1,0,0,2.339021682739258,4566,86.66796875,0.2847592,1,1,0,0,1
"Reinforcement Learning in Feature Space: Matrix Bandit, Kernels, and Regret Bound",0,0,1,0,1,2.305495023727417,4566,87.13671875,0.2562939,1,1,0,1,0
Affect-Driven Dialog Generation,1,1,1,0,0,2.2375781536102295,4567,87.13671875,0.1889923,1,1,0,0,0
Interpretable Privacy Preservation of Text Representations Using Vector Steganography,1,1,0,0,0,2.520487070083618,4564,87.6796875,0.4518655,1,1,0,1,0
Regret-based Reward Elicitation for Markov Decision Processes,1,0,0,0,0,2.293243169784546,4547,87.69140625,0.2551033,1,1,0,1,0
Learning UI Navigation through Demonstrations composed of Macro Actions,1,0,0,0,0,2.219761371612549,4547,87.7421875,0.1712934,0,1,0,0,0
Explaining the Performance of Multi-label Classification Methods with Data Set Properties,1,0,1,0,0,2.3937649726867676,4546,87.7421875,0.3510245,1,1,1,0,0
Jejueo Datasets for Machine Translation and Speech Synthesis,0,1,0,0,0,2.227534055709839,4546,87.75390625,0.1738033,0,1,0,0,0
Null-controllability of linear hyperbolic systems in one dimensional space,0,0,0,1,0,2.2943859100341797,4546,87.7578125,0.245352,0,1,0,1,0
Optimization problems involving the first Dirichlet eigenvalue and the torsional rigidity,0,0,0,1,0,2.264671564102173,4545,87.7578125,0.2222701,0,0,0,1,0
Supervisory observer for parameter and state estimation of nonlinear systems using the DIRECT algorithm,0,0,0,1,0,2.2918336391448975,4543,86.8828125,0.2331884,1,0,0,1,0
On Gradient Descent Algorithm for Generalized Phase Retrieval Problem,0,0,0,1,0,2.378263235092163,4543,87.15234375,0.3350505,1,1,0,1,0
Electricity Demand Forecasting by Multi-Task Learning,0,0,1,0,0,2.416820526123047,4546,87.640625,0.3598804,1,1,1,0,0
MIME: MIMicking Emotions for Empathetic Response Generation,0,1,0,0,0,2.2648255825042725,4570,87.05859375,0.2318053,1,1,0,0,0
Adaptive Leader-Following Consensus for a Class of Higher-Order Nonlinear Multi-Agent Systems with Directed Switching Networks,0,0,0,1,0,2.259716033935547,4570,87.48046875,0.2365414,0,0,0,1,0
REALab: An Embedded Perspective on Tampering,1,0,1,0,0,2.192922830581665,4562,87.48046875,0.1541593,0,0,0,1,0
