text,cs.AI,cs.CL,cs.LG,math.OC,stat.ML,response_time,vram_usage,ram_usage,total_time,cs.AI pred,cs.CL pred,stat.ML pred,math.OC pred,cs.LG pred
Telescoping Density-Ratio Estimation,0,0,1,0,1,2.4555890560150146,5550,93.5703125,0.4041083,1,0,0,0,0
Question Answering with Subgraph Embeddings,0,1,0,0,0,2.4425406455993652,5550,93.5703125,0.3900095,1,0,0,0,0
Editable Neural Networks,0,0,1,0,1,2.474848747253418,5550,93.5859375,0.4254672,1,0,0,0,1
Sentence-Incremental Neural Coreference Resolution,0,1,0,0,0,2.3760390281677246,5550,93.5859375,0.3238447,0,0,0,0,1
Model Stitching: Looking For Functional Similarity Between Representations,0,0,1,0,0,2.457988739013672,5550,93.5859375,0.419631,1,0,0,0,1
The Futility of Bias-Free Learning and Search,0,0,1,0,1,2.3378970623016357,5550,93.5859375,0.2951998,1,0,0,0,0
Noisy Text Data: Achilles' Heel of popular transformer based NLP models,1,1,1,0,0,2.472201347351074,5559,93.58984375,0.4207176,1,0,0,0,0
An Interdisciplinary Approach for the Automated Detection and Visualization of Media Bias in News Articles,0,1,0,0,0,2.4842753410339355,5559,93.58984375,0.4415859,1,1,0,0,0
An Empirical Evaluation of Generic Convolutional and Recurrent Networks for Sequence Modeling,1,1,1,0,0,2.4204673767089844,5554,93.58984375,0.378959,1,0,0,0,0
Automatic Geo-alignment of Artwork in Children's Story Books,1,0,0,0,0,2.512399196624756,5554,93.58984375,0.4732959,1,0,0,0,1
Parallel and Flexible Dynamic Programming via the Randomized Mini-Batch Operator,0,0,0,1,0,2.4593822956085205,5554,93.58984375,0.4204553,1,0,0,0,0
MESED: A Multi-modal Entity Set Expansion Dataset with Fine-grained Semantic Classes and Hard Negative Entities,0,1,0,0,0,2.4805493354797363,5554,93.58984375,0.4263572,1,0,0,0,0
Human-Machine Cooperative Multimodal Learning Method for Cross-subject Olfactory Preference Recognition,1,0,0,0,0,2.5219566822052,5555,93.58984375,0.4700899,1,0,0,0,1
Time-Aware Q-Networks: Resolving Temporal Irregularity for Deep Reinforcement Learning,0,0,1,0,0,2.3986337184906006,5554,93.58984375,0.3576076,1,0,0,0,0
Text normalization for endangered languages: the case of Ligurian,0,1,0,0,0,2.44915509223938,5554,93.58984375,0.4162134,0,0,1,0,0
When Hearst Is not Enough: Improving Hypernymy Detection from Corpus with Distributional Models,0,1,0,0,0,2.4288697242736816,5554,93.58984375,0.394347,1,0,0,0,0
Fast Convergence for Stochastic and Distributed Gradient Descent in the Interpolation Limit,0,0,1,0,1,2.4041781425476074,5554,93.59375,0.3593358,1,0,0,0,0
Representation Learning with Contrastive Predictive Coding,0,0,1,0,1,2.428436756134033,5554,93.59375,0.380942,1,0,0,0,0
Data Augmentation by Concatenation for Low-Resource Translation: A Mystery and a Solution,0,1,0,0,0,2.502920627593994,5554,93.59375,0.4542076,1,0,0,0,0
Repeated Environment Inference for Invariant Learning,0,0,1,0,0,2.4091577529907227,5554,93.59375,0.3881955,1,0,0,0,0
Separability of Hermitian Tensors and PSD Decompositions,0,0,0,1,0,2.333004951477051,5554,93.59375,0.3027565,0,0,1,0,0
Bayesian Semisupervised Learning with Deep Generative Models,0,0,0,0,1,2.4970273971557617,5554,93.59765625,0.4528465,1,0,0,0,0
Playing Angry Birds with a Domain-Independent PDDL+ Planner,1,0,0,0,0,2.4373459815979004,5554,93.59765625,0.3903193,1,0,0,0,0
Clustering to Reduce Spatial Data Set Size,0,0,1,0,1,2.454805374145508,5554,93.59765625,0.4143761,0,0,0,0,1
Prompting in Autoregressive Large Language Models,0,1,0,0,0,2.439378261566162,5554,93.59765625,0.3937103,1,0,0,0,0
A Survey on Anomaly Detection for Technical Systems using LSTM Networks,1,0,1,0,1,2.4047510623931885,5559,93.6015625,0.3586972,1,0,0,0,0
Coalesced Multi-Output Tsetlin Machines with Clause Sharing,1,0,1,0,0,2.4316205978393555,5551,93.6015625,0.3814863,1,0,0,0,0
BRIO: Bringing Order to Abstractive Summarization,0,1,0,0,0,2.388845443725586,5559,93.6015625,0.3409236,1,0,0,0,0
Canonical forms for polynomial systems with balanced super-linearizations,0,0,0,1,0,2.5660243034362793,5585,93.6015625,0.5440564,1,1,0,0,0
A Universal Variance Reduction-Based Catalyst for Nonconvex Low-Rank Matrix Recovery,0,0,0,0,1,2.2725636959075928,5608,93.6015625,0.2309007,0,0,0,0,0
When Urban Region Profiling Meets Large Language Models,1,1,0,0,0,2.411050319671631,5666,93.6015625,0.3806059,1,0,0,0,0
Developing novel ligands with enhanced binding affinity for the sphingosine 1-phosphate receptor 1 using machine learning,0,0,1,0,0,2.481383800506592,5664,93.60546875,0.4440567,0,0,0,0,1
AstBERT: Enabling Language Model for Financial Code Understanding with Abstract Syntax Trees,1,0,1,0,0,2.5419328212738037,5646,93.60546875,0.5169885,1,0,0,0,1
Deep Temporal Sigmoid Belief Networks for Sequence Modeling,0,0,1,0,1,2.3786234855651855,5516,93.60546875,0.3324958,1,0,0,0,0
Enhancing Fine-Tuning Based Backdoor Defense with Sharpness-Aware Minimization,1,0,0,0,0,2.199657440185547,5529,93.60546875,0.152164,1,0,0,0,0
Multiple Gaussian Process Models,0,0,0,0,1,2.4205756187438965,5544,93.60546875,0.3786077,1,0,0,0,0
Proximal Point Method for a Special Class of Nonconvex Functions on Hadamard Manifolds,0,0,0,1,0,2.6858150959014893,5530,93.60546875,0.6349206,1,0,0,1,1
All Labels Together: Low-shot Intent Detection with an Efficient Label Semantic Encoding Paradigm,0,1,0,0,0,2.4417173862457275,5525,93.60546875,0.3967535,1,0,0,0,0
DualFL: A Duality-based Federated Learning Algorithm with Communication Acceleration in the General Convex Regime,0,0,1,1,0,2.5304880142211914,5512,93.60546875,0.4902479,1,0,0,0,0
Explorations on high dimensional landscapes,0,0,1,0,1,2.3954989910125732,5512,93.60546875,0.3632361,1,0,0,0,1
Stochastic Rising Bandits,0,0,1,0,1,2.386209011077881,5579,93.60546875,0.3383566,0,0,0,0,0
Optimal Regret Algorithm for Pseudo-1d Bandit Convex Optimization,0,0,1,0,0,2.6066999435424805,5585,93.60546875,0.5581152,1,0,0,1,1
Leveraging Key Information Modeling to Improve Less-Data Constrained News Headline Generation via Duality Fine-Tuning,0,1,0,0,0,2.352654457092285,5562,93.60546875,0.3210973,0,0,0,0,0
From Trojan Horses to Castle Walls: Unveiling Bilateral Backdoor Effects in Diffusion Models,0,0,1,0,0,2.4343740940093994,5552,93.60546875,0.384178,1,0,0,0,0
Enhancing Transformer Efficiency for Multivariate Time Series Classification,1,0,1,0,0,2.3673436641693115,5555,93.60546875,0.3355454,1,0,0,0,0
An End-to-End Framework for Marketing Effectiveness Optimization under Budget Constraint,0,0,1,0,0,2.3254892826080322,5593,93.60546875,0.279094,0,0,0,1,0
ExpDNN: Explainable Deep Neural Network,1,0,1,0,0,2.4990763664245605,5590,93.60546875,0.4437611,1,0,0,0,0
ScaLearn: Simple and Highly Parameter-Efficient Task Transfer by Learning to Scale,1,1,1,0,0,2.2966156005859375,5565,93.62109375,0.2491444,0,0,0,0,0
The Importance of Suppressing Domain Style in Authorship Analysis,0,1,0,0,0,2.4427127838134766,5582,93.62109375,0.3906315,1,0,1,0,0
"A Kind Introduction to Lexical and Grammatical Aspect, with a Survey of Computational Approaches",0,1,0,0,0,2.5656800270080566,5582,93.625,0.5149067,1,1,0,0,1
CUNI Non-Autoregressive System for the WMT 22 Efficient Translation Shared Task,0,1,0,0,0,2.4141275882720947,5571,93.625,0.3644123,1,0,0,0,0
Spectral learning of Bernoulli linear dynamical systems models,0,0,1,0,1,2.444795608520508,5571,93.625,0.4029819,1,0,0,0,0
The Inductive Bias of Restricted f-GANs,0,0,1,0,1,2.403635025024414,5642,93.625,0.3656001,1,0,0,0,0
Least $H^2$ Norm Updating Quadratic Interpolation Model Function for Derivative-free Trust-region Algorithms,0,0,0,1,0,2.411412239074707,5578,93.62890625,0.3600492,1,0,0,0,0
nanoT5: A PyTorch Framework for Pre-training and Fine-tuning T5-style Models with Limited Resources,0,1,0,0,0,2.410093307495117,5573,93.62890625,0.3675773,1,0,0,0,0
Towards Few-shot Inductive Link Prediction on Knowledge Graphs: A Relational Anonymous Walk-guided Neural Process Approach,1,0,1,0,0,2.4802370071411133,5573,93.62890625,0.4310512,1,0,0,0,0
Bregman Golden Ratio Algorithms for Variational Inequalities,0,0,0,1,0,2.45131254196167,5538,93.62890625,0.4046886,1,0,0,0,0
Facets of a mixed-integer bilinear covering set with bounds on variables,0,0,0,1,0,2.3291304111480713,5558,93.62890625,0.2836083,0,0,0,1,0
Variational Density Propagation Continual Learning,0,0,1,0,1,2.5272343158721924,5559,93.62890625,0.4736848,1,0,0,0,0
Robust Stochastic Linear Contextual Bandits Under Adversarial Attacks,0,0,1,0,1,2.3655452728271484,5542,93.62890625,0.3120734,1,0,0,0,0
Variational Mixture-of-Experts Autoencoders for Multi-Modal Deep Generative Models,0,0,1,0,1,2.4626729488372803,5579,93.62890625,0.4330019,1,0,0,0,0
Multiscale Linear-Quadratic Stochastic Optimal Control With Multiplicative Noise,0,0,0,1,0,2.4564759731292725,5577,93.62890625,0.41245,0,0,0,1,0
Odds-Ratio Thompson Sampling to Control for Time-Varying Effect,0,0,1,0,1,2.3925528526306152,5568,93.62890625,0.3460694,1,0,0,0,0
TESSERACT: Gradient Flip Score to Secure Federated Learning Against Model Poisoning Attacks,0,0,1,0,0,2.5177366733551025,5556,93.62890625,0.4705812,1,0,0,0,0
PAC-Bayes under potentially heavy tails,0,0,1,0,1,2.3967835903167725,5574,93.62890625,0.3481895,1,0,0,0,0
Denoising Criterion for Variational Auto-Encoding Framework,0,0,1,0,0,2.4400436878204346,5571,93.62890625,0.3851793,1,0,0,0,0
Minimizing Inputs for Strong Structural Controllability,0,0,0,1,0,2.4365594387054443,5568,93.62890625,0.3788139,0,0,0,1,0
Continuous MDP Homomorphisms and Homomorphic Policy Gradient,0,0,1,0,0,2.4792346954345703,5568,93.62890625,0.4353985,1,0,0,0,0
A Representation Learning Perspective on the Importance of Train-Validation Splitting in Meta-Learning,1,0,1,0,0,2.436551809310913,5566,93.62890625,0.3921307,1,0,0,0,0
Machine Learning based CVD Virtual Metrology in Mass Produced Semiconductor Process,1,0,1,0,0,2.590031623840332,5566,93.6328125,0.5414561,1,0,0,0,1
On two relaxations of quadratically-constrained cardinality minimization,0,0,0,1,0,2.430302381515503,5572,93.6328125,0.3827071,0,0,0,1,1
The Lipschitz-Variance-Margin Tradeoff for Enhanced Randomized Smoothing,0,0,1,0,1,2.391819715499878,5568,93.6328125,0.3591867,1,0,0,0,0
Coordinated Proximal Policy Optimization,1,0,0,0,0,2.4473485946655273,5567,93.6328125,0.404039,1,0,0,0,0
Building Legal Datasets,1,0,1,0,0,2.3609492778778076,5558,93.6328125,0.3234004,1,0,0,0,0
"Investigating Trade-offs in Utility, Fairness and Differential Privacy in Neural Networks",1,0,1,0,0,2.409423828125,5586,93.63671875,0.3580541,1,0,0,0,0
MASA-TCN: Multi-anchor Space-aware Temporal Convolutional Neural Networks for Continuous and Discrete EEG Emotion Recognition,0,0,1,0,0,2.4341049194335938,5594,93.63671875,0.402995,1,0,0,0,0
Extended Feature Space-Based Automatic Melanoma Detection System,0,0,1,0,0,2.3694007396698,5688,93.58984375,0.3297389,1,0,0,0,0
Is Class-Incremental Enough for Continual Learning?,1,0,1,0,0,2.3438286781311035,5684,93.58984375,0.3108928,1,0,0,0,1
Learning How to Optimize Black-Box Functions With Extreme Limits on the Number of Function Evaluations,1,0,1,0,0,2.5025320053100586,5628,93.58984375,0.4570752,0,0,0,1,1
Symbolic Probabilistic Inference with Evidence Potential,1,0,0,0,0,2.3927533626556396,5624,93.58984375,0.3451778,1,0,1,0,0
Differentiable Logic Machines,1,0,0,0,0,2.497199296951294,5633,93.58984375,0.4510043,1,0,0,0,1
LARF: Two-level Attention-based Random Forests with a Mixture of Contamination Models,1,0,1,0,1,2.391159772872925,5640,93.58984375,0.3430576,1,0,0,0,0
Comparison of SMT and RBMT; The Requirement of Hybridization for Marathi-Hindi MT,0,1,0,0,0,2.4699132442474365,5651,93.58984375,0.4147286,1,1,0,0,0
Multimodal spatiotemporal graph neural networks for improved prediction of 30-day all-cause hospital readmission,1,0,1,0,0,2.6178760528564453,5643,93.58984375,0.5698556,1,0,0,0,1
Algorithms that Approximate Data Removal: New Results and Limitations,0,0,1,0,1,2.3869619369506836,5635,93.59375,0.3383635,1,0,0,0,0
Synthetic Books,1,1,0,0,0,2.565289258956909,5643,93.59375,0.5235671,1,0,0,0,1
Query-Focused EHR Summarization to Aid Imaging Diagnosis,0,0,1,0,1,2.463670253753662,5633,93.59375,0.4112758,1,0,0,0,0
Algorithm for the CSR expansion of max-plus matrices using the characteristic polynomial,0,0,0,1,0,2.529557704925537,5637,93.59375,0.4888881,1,0,0,0,0
Hindi Question Generation Using Dependency Structures,0,1,0,0,0,2.3771097660064697,5637,93.59375,0.3310892,1,0,0,0,0
Projection: A Unified Approach to Semi-Infinite Linear Programs and Duality in Convex Programming,0,0,0,1,0,2.5207767486572266,5627,93.59765625,0.4721383,0,0,0,1,1
Towards Learning to Speak and Hear Through Multi-Agent Communication over a Continuous Acoustic Channel,0,1,1,0,0,2.4018473625183105,5626,93.59765625,0.3557984,1,0,0,0,0
Declarative Guideline Conformance Checking of Clinical Treatments: A Case Study,1,0,0,0,0,2.465031862258911,5609,93.59765625,0.4188205,1,0,1,0,0
Benchmarking Cognitive Biases in Large Language Models as Evaluators,1,1,1,0,0,2.3967068195343018,5599,93.59765625,0.3508651,1,0,0,0,0
Beyond the Tip of the Iceberg: Assessing Coherence of Text Classifiers,0,1,0,0,0,2.4784908294677734,5680,93.59765625,0.4347183,1,0,0,0,1
Bootstrapping Ternary Relation Extractors,1,1,0,0,0,2.3791604042053223,5680,93.59765625,0.3255116,1,0,0,0,0
The OS* Algorithm: a Joint Approach to Exact Optimization and Sampling,1,1,1,0,0,2.520904064178467,5668,93.59765625,0.4739099,0,0,0,1,1
Modeling Interactions of Multimodal Road Users in Shared Spaces,1,0,0,0,0,2.452242136001587,5664,93.59765625,0.4217248,1,0,0,0,1
KL property of exponent $1/2$ of quadratic functions under nonnegative zero-norm constraints and applications,0,0,0,1,0,2.4444966316223145,5657,93.59765625,0.3906818,1,0,0,0,0
Controllability and Stabilizability Analysis of Signed Consensus Networks,0,0,0,1,0,2.375500440597534,5662,93.59765625,0.3255862,0,0,0,0,0
A Computational Exploration of Emerging Methods of Variable Importance Estimation,0,0,1,0,1,2.541023015975952,5659,93.59765625,0.493645,0,0,0,1,1
Inferring networks from time series: a neural approach,0,0,1,1,0,2.409086227416992,5579,93.59765625,0.3676523,1,0,0,0,0
Target-Side Context for Discriminative Models in Statistical Machine Translation,0,1,0,0,0,2.4472837448120117,5551,93.59765625,0.4087648,0,0,1,0,0
Temporal Density Extrapolation using a Dynamic Basis Approach,0,0,1,0,1,2.4189798831939697,5567,93.59765625,0.3823349,1,0,0,0,0
VizSeq: A Visual Analysis Toolkit for Text Generation Tasks,0,1,0,0,0,2.3946971893310547,5560,93.59765625,0.3426808,1,0,0,0,0
Self-Training with Differentiable Teacher,0,1,1,0,0,2.4206924438476562,5555,93.59765625,0.3715255,1,0,0,0,0
Proximal gradient methods beyond monotony,0,0,0,1,0,2.438655376434326,5555,93.59765625,0.4045511,0,0,0,1,0
Narrative Interpolation for Generating and Understanding Stories,0,1,0,0,0,2.4634711742401123,5555,93.59765625,0.4096312,1,0,0,0,1
Multi Document Reading Comprehension,1,1,0,0,0,2.4609856605529785,5555,93.59765625,0.408472,1,0,0,0,1
Target-agnostic Source-free Domain Adaptation for Regression Tasks,1,0,1,0,1,2.5091559886932373,5555,93.59765625,0.4647767,1,0,0,0,0
Inductive Graph Neural Networks for Spatiotemporal Kriging,0,0,1,0,1,2.442869186401367,5555,93.59765625,0.3992899,1,0,0,0,0
Classifier ensemble creation via false labelling,0,0,1,0,0,2.503272533416748,5555,93.59765625,0.4491369,1,0,0,0,0
Dynamic Quantum Games,0,0,0,1,0,2.5892374515533447,5552,93.60546875,0.5399787,1,1,0,0,0
Offline Policy Evaluation and Optimization under Confounding,0,0,1,0,1,2.482560396194458,5552,93.609375,0.4447248,1,0,0,1,1
A Cheaper and Better Diffusion Language Model with Soft-Masked Noise,1,1,0,0,0,2.4413275718688965,5552,93.609375,0.3973008,1,0,0,0,0
Equivariant Graph Hierarchy-Based Neural Networks,0,0,1,0,0,2.3974835872650146,5552,93.609375,0.3789923,1,0,0,0,0
Practical Active Learning with Model Selection for Small Data,0,0,1,0,0,2.4688425064086914,5552,93.609375,0.4103157,1,0,0,0,0
Beyond DAGs: Modeling Causal Feedback with Fuzzy Cognitive Maps,1,0,1,0,1,2.4648070335388184,5552,93.609375,0.4146539,1,0,0,0,1
Towards Omni-generalizable Neural Methods for Vehicle Routing Problems,1,0,1,0,0,2.5503668785095215,5554,93.609375,0.5031539,1,0,0,1,1
A Meta Approach to Defend Noisy Labels by the Manifold Regularizer PSDR,0,0,1,0,1,2.3353097438812256,5554,93.609375,0.2852362,0,0,0,0,0
Towards Representation Learning with Tractable Probabilistic Models,1,0,1,0,1,2.4532904624938965,5554,93.609375,0.4035549,1,0,0,0,0
Trainable Wavelet Neural Network for Non-Stationary Signals,0,0,1,0,0,2.4538938999176025,5554,93.6171875,0.4046699,1,0,0,0,0
The 4th International Workshop on Smart Simulation and Modelling for Complex Systems,1,0,0,0,0,2.467632532119751,5554,93.6171875,0.4199602,0,0,0,0,0
Estimating long-term causal effects from short-term experiments and long-term observational data with unobserved confounding,0,0,1,0,1,2.393035888671875,5554,93.6171875,0.3433027,0,0,1,0,0
An Iteratively Reweighted Method for Sparse Optimization on Nonconvex $\ell_{p}$ Ball,0,0,1,1,0,2.547895669937134,5554,93.62109375,0.5029487,0,0,0,1,0
Approximating Wisdom of Crowds using K-RBMs,0,0,1,0,0,2.428436279296875,5554,93.62109375,0.3818844,1,0,0,0,0
Learning user-defined sub-goals using memory editing in reinforcement learning,1,0,0,0,0,2.483443260192871,5554,93.62109375,0.4469534,1,0,0,0,0
Absorbing Markov Decision Processes,0,0,0,1,0,2.467194080352783,5554,93.62109375,0.426608,1,0,0,0,0
Large Neighborhood-Based Metaheuristic and Branch-and-Price for the Pickup and Delivery Problem with Split Loads,1,0,0,0,0,2.4920718669891357,5554,93.62109375,0.4470337,0,0,0,1,0
Multilingual Universal Sentence Encoder for Semantic Retrieval,0,1,0,0,0,2.403153419494629,5554,93.62109375,0.3612082,1,0,0,0,0
Towards a Deep Unified Framework for Nuclear Reactor Perturbation Analysis,1,0,1,0,1,2.50360369682312,5554,93.62109375,0.4612423,1,0,0,0,1
Effective Context and Fragment Feature Usage for Named Entity Recognition,0,1,0,0,0,2.4172565937042236,5554,93.62109375,0.3771553,1,0,0,0,0
Cross-lingual Distillation for Text Classification,0,1,0,0,0,2.4945194721221924,5554,93.62109375,0.4459691,1,0,0,0,0
Strategies to Harness the Transformers' Potential: UNSL at eRisk 2023,0,1,0,0,0,2.471876859664917,5554,93.62109375,0.4382855,1,0,0,0,0
Earlier Attention? Aspect-Aware LSTM for Aspect-Based Sentiment Analysis,0,1,0,0,0,2.4717531204223633,5554,93.62109375,0.4209456,1,0,0,0,0
Differential Assessment of Black-Box AI Agents,1,0,0,0,0,2.4415316581726074,5554,93.62109375,0.3965339,1,0,0,0,0
"Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection",1,1,1,0,0,2.500598669052124,5554,93.62109375,0.4475748,1,0,0,0,0
Boosting as Frank-Wolfe,0,0,1,1,0,2.439546585083008,5554,93.62109375,0.3947607,1,0,0,0,0
Learning a Reversible Embedding Mapping using Bi-Directional Manifold Alignment,1,1,1,0,0,2.4490859508514404,5554,93.62109375,0.397205,0,0,0,0,1
Flood Prediction and Analysis on the Relevance of Features using Explainable Artificial Intelligence,0,0,1,0,0,2.5249037742614746,5554,93.625,0.4807991,1,0,0,0,0
"Training, Architecture, and Prior for Deterministic Uncertainty Methods",0,0,1,0,0,2.436051607131958,5554,93.625,0.3838925,1,0,0,0,0
Mining Commonsense Facts from the Physical World,0,1,0,0,0,2.518672227859497,5554,93.625,0.4627014,1,0,1,0,0
Neural Collapse in the Intermediate Hidden Layers of Classification Neural Networks,0,0,1,0,0,2.4556643962860107,5554,93.625,0.4095481,1,0,0,0,0
Strong mixed-integer programming formulations for trained neural networks,0,0,0,1,0,2.4609649181365967,5544,93.625,0.4202713,1,0,0,0,0
Fast Mixing of Multi-Scale Langevin Dynamics under the Manifold Hypothesis,0,0,1,0,1,2.43855357170105,5544,93.625,0.3987012,1,0,0,0,0
UnQovering Stereotyping Biases via Underspecified Questions,0,1,0,0,0,2.5106046199798584,5544,93.625,0.4748329,1,0,1,0,0
DirectProbe: Studying Representations without Classifiers,0,1,0,0,0,2.418025016784668,5540,93.625,0.3624964,1,0,0,0,1
KEPLER: A Unified Model for Knowledge Embedding and Pre-trained Language Representation,0,1,0,0,0,2.500051259994507,5530,93.625,0.4598024,1,0,0,0,0
Attention or memory? Neurointerpretable agents in space and time,1,0,0,0,0,2.460635185241699,5523,93.625,0.4071743,1,0,0,0,1
Smooth Inter-layer Propagation of Stabilized Neural Networks for Classification,1,0,1,0,1,2.446071147918701,5523,93.625,0.3959436,1,0,0,0,0
Robustifying Models Against Adversarial Attacks by Langevin Dynamics,0,0,1,0,1,2.423940658569336,5523,93.625,0.3780327,1,0,0,0,0
Responsibility: An Example-based Explainable AI approach via Training Process Inspection,0,0,1,0,0,2.510854721069336,5523,93.62890625,0.4750139,1,0,0,0,0
Math Word Problem Generation with Mathematical Consistency and Problem Context Constraints,0,1,0,0,0,2.5050318241119385,5523,93.62890625,0.4704419,1,1,0,0,0
Development and Validation of an AI-Driven Model for the La Rance Tidal Barrage: A Generalisable Case Study,0,0,1,0,0,2.4028639793395996,5523,93.62890625,0.3488055,1,0,0,0,0
Classification of Stochastic Processes with Topological Data Analysis,0,0,1,0,1,2.5089151859283447,5523,93.62890625,0.4846459,0,0,1,0,1
"Fractional variational calculus for non-differentiable functions, chapter",0,0,0,1,0,2.3474934101104736,5523,93.62890625,0.3419145,0,0,0,1,0
Algorithmic Bias in Machine Learning Based Delirium Prediction,0,0,1,0,0,2.3822011947631836,5523,93.62890625,0.3289802,1,0,0,0,0
On the Intrinsic and Extrinsic Fairness Evaluation Metrics for Contextualized Language Representations,0,1,0,0,0,2.549433469772339,5515,93.62890625,0.5040453,1,1,0,0,0
APPDIA: A Discourse-aware Transformer-based Style Transfer Model for Offensive Social Media Conversations,0,1,0,0,0,2.3699512481689453,5515,93.6328125,0.3322132,1,0,0,0,0
"FH-SWF SG at GermEval 2021: Using Transformer-Based Language Models to Identify Toxic, Engaging, & Fact-Claiming Comments",0,1,0,0,0,2.571295738220215,5515,93.6328125,0.5230172,1,1,0,0,0
Post-Processing of Word Representations via Variance Normalization and Dynamic Embedding,0,1,0,0,0,2.3057382106781006,5515,93.6328125,0.2498534,0,0,0,0,0
Hyperbolic Geometry is Not Necessary: Lightweight Euclidean-Based Models for Low-Dimensional Knowledge Graph Embeddings,1,0,0,0,0,2.5222954750061035,5515,93.6328125,0.4643667,1,0,0,0,0
Neural Machine Translation with Joint Representation,0,1,0,0,0,2.5710768699645996,5515,93.6328125,0.5260407,1,1,0,0,0
Leveraging Knowledge Graph Embedding Techniques for Industry 4.0 Use Cases,1,0,0,0,0,2.3815810680389404,5515,93.6328125,0.3406777,1,0,0,0,0
The Principle of Unchanged Optimality in Reinforcement Learning Generalization,1,0,1,0,1,2.5913476943969727,5515,93.6328125,0.5549068,1,0,0,1,1
Representations of language in a model of visually grounded speech signal,1,1,1,0,0,2.3785040378570557,5515,93.6328125,0.3619357,1,0,0,0,1
Simple steps are all you need: Frank-Wolfe and generalized self-concordant functions,0,0,1,1,1,2.498167037963867,5515,93.6328125,0.4460663,0,0,0,1,1
Hierarchical Character Tagger for Short Text Spelling Error Correction,0,1,1,0,0,2.4012887477874756,5515,93.6328125,0.3668068,1,0,0,0,0
Laughing Heads: Can Transformers Detect What Makes a Sentence Funny?,1,1,1,0,0,2.5126774311065674,5515,93.6328125,0.4559994,1,0,0,0,1
Demystifying the Effects of Non-Independence in Federated Learning,0,0,1,0,0,2.419689178466797,5515,93.6328125,0.3813172,1,0,0,0,0
M-FAC: Efficient Matrix-Free Approximations of Second-Order Information,0,0,1,0,0,2.4879868030548096,5515,93.6328125,0.4492499,1,0,0,0,0
Stochastic Multiobjective Acceptability Analysis for the Choquet integral preference model and the scale construction problem,0,0,0,1,0,2.419797420501709,5515,93.6328125,0.3706189,0,0,1,0,0
Powershap: A Power-full Shapley Feature Selection Method,0,0,1,0,1,2.4987683296203613,5515,93.6328125,0.4460526,1,0,0,0,0
Monotone deep Boltzmann machines,1,0,1,0,0,2.4160921573638916,5515,93.63671875,0.3849414,1,0,0,0,0
Augmenting BERT-style Models with Predictive Coding to Improve Discourse-level Representations,0,1,0,0,0,2.3746538162231445,5515,93.63671875,0.3484708,1,0,0,0,0
Variational Quantum Classifiers for Natural-Language Text,0,1,1,0,0,2.4185445308685303,5515,93.63671875,0.3755564,1,0,0,0,0
Opportunities and Challenges in Neural Dialog Tutoring,1,1,0,0,0,2.486670970916748,5515,93.63671875,0.4336499,1,0,0,0,0
CoPaSul Manual -- Contour-based parametric and superpositional intonation stylization,0,1,0,0,0,2.468827486038208,5515,93.640625,0.4158151,1,0,0,0,1
Does Baum-Welch Re-estimation Help Taggers?,0,1,0,0,0,2.485809326171875,5515,93.640625,0.4323029,1,0,0,0,0
Let Me Choose: From Verbal Context to Font Selection,0,1,1,0,0,2.501659393310547,5515,93.64453125,0.447759,1,1,0,0,0
EVNet: An Explainable Deep Network for Dimension Reduction,1,0,1,0,0,2.417504072189331,5515,93.64453125,0.3924493,1,0,0,0,0
"Reinforcement Learning in Feature Space: Matrix Bandit, Kernels, and Regret Bound",0,0,1,0,1,2.4963512420654297,5515,93.64453125,0.450717,1,0,0,0,0
Affect-Driven Dialog Generation,1,1,1,0,0,2.4850473403930664,5515,93.64453125,0.4452548,1,0,0,0,0
Interpretable Privacy Preservation of Text Representations Using Vector Steganography,1,1,0,0,0,2.3683156967163086,5515,93.6484375,0.3404929,1,0,1,0,0
Regret-based Reward Elicitation for Markov Decision Processes,1,0,0,0,0,2.3749582767486572,5515,93.52734375,0.3236795,1,0,0,0,0
Learning UI Navigation through Demonstrations composed of Macro Actions,1,0,0,0,0,2.418145179748535,5515,93.52734375,0.3910296,0,0,0,0,1
Explaining the Performance of Multi-label Classification Methods with Data Set Properties,1,0,1,0,0,2.429926633834839,5515,93.52734375,0.3932901,1,0,0,0,0
Jejueo Datasets for Machine Translation and Speech Synthesis,0,1,0,0,0,2.3829970359802246,5515,93.52734375,0.3345111,1,0,0,0,0
Null-controllability of linear hyperbolic systems in one dimensional space,0,0,0,1,0,2.531120538711548,5515,93.52734375,0.4893004,1,1,0,1,0
Optimization problems involving the first Dirichlet eigenvalue and the torsional rigidity,0,0,0,1,0,2.3185479640960693,5515,93.53125,0.3016443,0,0,0,1,0
Supervisory observer for parameter and state estimation of nonlinear systems using the DIRECT algorithm,0,0,0,1,0,2.5608017444610596,5515,93.53515625,0.5076736,0,0,0,1,1
On Gradient Descent Algorithm for Generalized Phase Retrieval Problem,0,0,0,1,0,2.4082236289978027,5515,93.53515625,0.3660679,1,0,0,0,0
Electricity Demand Forecasting by Multi-Task Learning,0,0,1,0,0,2.4894540309906006,5515,93.53515625,0.4581095,1,0,0,0,0
MIME: MIMicking Emotions for Empathetic Response Generation,0,1,0,0,0,2.392268657684326,5515,93.5390625,0.3416536,1,0,0,0,0
