text,true_label,predicted_label,peak_memory_usage,max_vram_usage,inference_time,num_input_tokens,num_output_tokens
"this is a movie that refreshes the mind and spirit along with the body , so original is its content , look , and style .",positive,positive,1475.53125,2366.58349609375,1.2094225999899209,155,1
"although i didn't hate this one , it's not very good either . it can be safely recommended as a video/dvd babysitter .",positive,negative,1475.53125,2366.74755859375,1.2226307999808341,156,1
another best of the year selection .,positive,positive,1475.53125,2363.29248046875,1.2309824000112712,135,1
"the film has the high-buffed gloss and high-octane jolts you expect of de palma , but what makes it transporting is that it's also one of the smartest , most pleasurable expressions of pure movie love to come from an american director in years .",positive,positive,1475.56640625,2371.54248046875,1.1155201999936253,184,1
it's a very valuable film . . .,positive,positive,1475.56640625,2363.62158203125,1.147087899968028,137,1
"max pokes , provokes , takes expressionistic license and hits a nerve . . . as far as art is concerned , it's mission accomplished .",positive,positive,1475.56640625,2367.07666015625,1.1215005000121891,158,1
"literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds .",positive,positive,1475.5703125,2367.07666015625,1.118726299959235,158,1
"here polanski looks back on those places he saw at childhood , and captures them by freeing them from artefact , and by showing them heartbreakingly drably .",positive,negative,1475.5703125,2367.73486328125,1.140871699899435,162,1
intriguing and stylish .,positive,positive,1475.5703125,2362.79833984375,1.118130899965763,132,1
"the story itself it mostly told through on-camera interviews with several survivors , whose riveting memories are rendered with such clarity that it's as if it all happened only yesterday .",positive,positive,1475.578125,2367.73486328125,1.1201697000069544,162,1
a compelling story of musical passion against governmental odds .,positive,positive,1475.578125,2363.78564453125,1.1463649000506848,138,1
"with "" ichi the killer "" , takashi miike , japan's wildest filmmaker gives us a crime fighter carrying more emotional baggage than batman . . .",positive,negative,1475.578125,2367.57080078125,1.1290063000051305,161,1
you never know where changing lanes is going to take you but it's a heck of a ride . samuel l . jackson is one of the best actors there is .,positive,positive,1475.578125,2367.89990234375,1.112883499939926,163,1
[breheny's] lensing of the new zealand and cook island locations captures both the beauty of the land and the people .,positive,positive,1475.578125,2366.74755859375,1.1116930999560282,156,1
an almost unbearably morbid love story .,positive,positive,1475.578125,2363.78564453125,1.1566596999764442,138,1
the wild thornberrys movie has all the sibling rivalry and general family chaos to which anyone can relate .,positive,positive,1475.6015625,2365.92529296875,1.0964945000596344,151,1
a forceful drama of an alienated executive who re-invents himself .,positive,positive,1475.625,2364.60888671875,1.1126832999289036,143,1
"spielberg's realization of a near-future america is masterful . this makes minority report necessary viewing for sci-fi fans , as the film has some of the best special effects ever .",positive,positive,1475.6328125,2368.22900390625,1.13500979996752,165,1
the gags that fly at such a furiously funny pace that the only rip off that we were aware of was the one we felt when the movie ended so damned soon .,positive,negative,1475.64453125,2367.89990234375,1.100642399978824,163,1
the best film of the year 2002 .,positive,positive,1475.64453125,2363.78564453125,1.1203831000020728,138,1
"an enthralling , entertaining feature .",positive,positive,1475.64453125,2363.45654296875,1.1028562999563292,136,1
"stripped almost entirely of such tools as nudity , profanity and violence , labute does manage to make a few points about modern man and his problematic quest for human connection .",positive,positive,1475.64453125,2367.73486328125,1.0947222999529913,162,1
"a remarkable movie with an unsatisfying ending , which is just the point .",positive,positive,1475.64453125,2364.77294921875,1.1165182000258937,144,1
"all in all , brown sugar is a satisfying well-made romantic comedy that's both charming and well acted . it will guarantee to have you leaving the theater with a smile on your face .",positive,positive,1475.64453125,2368.22900390625,1.1634834998985752,165,1
smith finds amusing juxtapositions that justify his exercise .,positive,positive,1475.65234375,2363.95068359375,1.1105648999800906,139,1
working from a surprisingly sensitive script co-written by gianni romoli . . . ozpetek avoids most of the pitfalls you'd expect in such a potentially sudsy set-up .,positive,positive,1475.65234375,2368.06396484375,1.1013400999363512,164,1
an older cad instructs a younger lad in zen and the art of getting laid in this prickly indie comedy of manners and misanthropy .,positive,positive,1475.65234375,2366.91259765625,1.1322104999562725,157,1
""" austin powers in goldmember "" has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end .",positive,positive,1475.65625,2366.58349609375,1.1592094999505207,155,1
one of [jaglom's] better efforts -- a wry and sometime bitter movie about love .,positive,positive,1475.65625,2365.59619140625,1.1434719999087974,149,1
"schaeffer isn't in this film , which may be why it works as well as it does .",positive,positive,1475.65625,2365.59619140625,1.1052587000885978,149,1
"a fresh , entertaining comedy that looks at relationships minus traditional gender roles .",positive,positive,1475.65625,2364.44384765625,1.1551334999967366,142,1
"although estela bravo's documentary is cloyingly hagiographic in its portrait of cuban leader fidel castro , it's still a guilty pleasure to watch .",positive,positive,1475.65625,2367.89990234375,1.149799200007692,163,1
"surprisingly , the film is a hilarious adventure and i shamelessly enjoyed it .",positive,positive,1475.65625,2364.60888671875,1.0988886000122875,143,1
"the way home is an ode to unconditional love and compassion garnered from years of seeing it all , a condition only the old are privy to , and . . . often misconstrued as weakness .",positive,positive,1475.65625,2368.72216796875,1.095281400019303,168,1
"brutally honest and told with humor and poignancy , which makes its message resonate .",positive,positive,1475.65625,2364.93798828125,1.1238944999640808,145,1
"if you can read the subtitles ( the opera is sung in italian ) and you like 'masterpiece theatre' type costumes , you'll enjoy this movie .",positive,positive,1475.65625,2367.24169921875,1.1017810000339523,159,1
"a pretty funny movie , with most of the humor coming , as before , from the incongruous but chemically perfect teaming of crystal and de niro .",positive,positive,1475.65625,2367.57080078125,1.1035264999372885,161,1
"gangster no . 1 is solid , satisfying fare for adults .",positive,positive,1475.65625,2364.44384765625,1.1312522999942303,142,1
"this chicago has hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare .",positive,positive,1475.66796875,2366.08935546875,1.0891527000349015,152,1
has enough gun battles and throwaway humor to cover up the yawning chasm where the plot should be .,positive,negative,1475.66796875,2365.76025390625,1.1117554000811651,150,1
"with its jerky hand-held camera and documentary feel , bloody sunday is a sobering recount of a very bleak day in derry .",positive,negative,1475.66796875,2366.58349609375,1.103518999996595,155,1
you will likely prefer to keep on watching .,positive,positive,1475.66796875,2363.62158203125,1.178776300046593,137,1
"insomnia loses points when it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion . but the performances of pacino , williams , and swank keep the viewer wide-awake all the way through .",positive,positive,1475.6796875,2370.20361328125,1.1106285999994725,177,1
"what might have been readily dismissed as the tiresome rant of an aging filmmaker still thumbing his nose at convention takes a surprising , subtle turn at the midway point .",positive,positive,1475.6796875,2367.57080078125,1.1002021000022069,161,1
