text,label,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
"the story itself it mostly told through on-camera interviews with several survivors , whose riveting memories are rendered with such clarity that it's as if it all happened only yesterday .",positive,"positive
",0.5895545482635498,2.0,110.0,112.0,positive
a compelling story of musical passion against governmental odds .,positive,"positive
",0.5213353633880615,2.0,85.0,87.0,positive
"with "" ichi the killer "" , takashi miike , japan's wildest filmmaker gives us a crime fighter carrying more emotional baggage than batman . . .",positive,"positive
",1.0909404754638672,2.0,107.0,109.0,positive
you never know where changing lanes is going to take you but it's a heck of a ride . samuel l . jackson is one of the best actors there is .,positive,"positive
",1.0792317390441895,2.0,110.0,112.0,positive
[breheny's] lensing of the new zealand and cook island locations captures both the beauty of the land and the people .,positive,"positive
",1.1610915660858154,2.0,103.0,105.0,positive
an almost unbearably morbid love story .,positive,"negative
",1.0854761600494385,2.0,83.0,85.0,negative
the wild thornberrys movie has all the sibling rivalry and general family chaos to which anyone can relate .,positive,"positive
",1.0086586475372314,2.0,96.0,98.0,positive
a forceful drama of an alienated executive who re-invents himself .,positive,"positive
",1.0561656951904297,2.0,89.0,91.0,positive
"spielberg's realization of a near-future america is masterful . this makes minority report necessary viewing for sci-fi fans , as the film has some of the best special effects ever .",positive,"positive
",1.1147711277008057,2.0,113.0,115.0,positive
the gags that fly at such a furiously funny pace that the only rip off that we were aware of was the one we felt when the movie ended so damned soon .,positive,"positive
",1.0319149494171143,2.0,109.0,111.0,positive
the best film of the year 2002 .,positive,"positive
",1.056903600692749,2.0,87.0,89.0,positive
"an enthralling , entertaining feature .",positive,"positive
",1.0763733386993408,2.0,83.0,85.0,positive
"stripped almost entirely of such tools as nudity , profanity and violence , labute does manage to make a few points about modern man and his problematic quest for human connection .",positive,"positive
",1.0466365814208984,2.0,109.0,111.0,positive
"a remarkable movie with an unsatisfying ending , which is just the point .",positive,"positive
",1.012474775314331,2.0,91.0,93.0,positive
"all in all , brown sugar is a satisfying well-made romantic comedy that's both charming and well acted . it will guarantee to have you leaving the theater with a smile on your face .",positive,"positive
",1.040433406829834,2.0,114.0,116.0,positive
smith finds amusing juxtapositions that justify his exercise .,positive,"positive
",1.0293335914611816,2.0,85.0,87.0,positive
working from a surprisingly sensitive script co-written by gianni romoli . . . ozpetek avoids most of the pitfalls you'd expect in such a potentially sudsy set-up .,positive,"positive
",1.0690550804138184,2.0,115.0,117.0,positive
an older cad instructs a younger lad in zen and the art of getting laid in this prickly indie comedy of manners and misanthropy .,positive,"positive
",1.058028221130371,2.0,102.0,104.0,positive
""" austin powers in goldmember "" has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end .",positive,"positive
",1.1838862895965576,2.0,101.0,103.0,positive
one of [jaglom's] better efforts -- a wry and sometime bitter movie about love .,positive,"positive
",1.1033549308776855,2.0,95.0,97.0,positive
"schaeffer isn't in this film , which may be why it works as well as it does .",positive,"positive
",1.0666804313659668,2.0,97.0,99.0,positive
"a fresh , entertaining comedy that looks at relationships minus traditional gender roles .",positive,"positive
",1.1245481967926025,2.0,89.0,91.0,positive
"although estela bravo's documentary is cloyingly hagiographic in its portrait of cuban leader fidel castro , it's still a guilty pleasure to watch .",positive,"negative
",1.042875051498413,2.0,109.0,111.0,negative
"surprisingly , the film is a hilarious adventure and i shamelessly enjoyed it .",positive,"positive
",1.01710844039917,2.0,90.0,92.0,positive
"the way home is an ode to unconditional love and compassion garnered from years of seeing it all , a condition only the old are privy to , and . . . often misconstrued as weakness .",positive,"positive
",0.5745077133178711,2.0,114.0,116.0,positive
"brutally honest and told with humor and poignancy , which makes its message resonate .",positive,"positive
",1.032623291015625,2.0,91.0,93.0,positive
"if you can read the subtitles ( the opera is sung in italian ) and you like 'masterpiece theatre' type costumes , you'll enjoy this movie .",positive,"positive
",0.5314540863037109,2.0,107.0,109.0,positive
"a pretty funny movie , with most of the humor coming , as before , from the incongruous but chemically perfect teaming of crystal and de niro .",positive,"positive
",1.0736563205718994,2.0,105.0,107.0,positive
"gangster no . 1 is solid , satisfying fare for adults .",positive,"positive
",1.077545166015625,2.0,88.0,90.0,positive
"this chicago has hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare .",positive,"positive
",1.0582938194274902,2.0,99.0,101.0,positive
has enough gun battles and throwaway humor to cover up the yawning chasm where the plot should be .,positive,"negative
",0.539067268371582,2.0,95.0,97.0,negative
"with its jerky hand-held camera and documentary feel , bloody sunday is a sobering recount of a very bleak day in derry .",positive,"positive
",1.0397930145263672,2.0,102.0,104.0,positive
you will likely prefer to keep on watching .,positive,"positive
",1.1104917526245117,2.0,84.0,86.0,positive
"insomnia loses points when it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion . but the performances of pacino , williams , and swank keep the viewer wide-awake all the way through .",positive,"negative
",1.0870413780212402,2.0,123.0,125.0,negative
"what might have been readily dismissed as the tiresome rant of an aging filmmaker still thumbing his nose at convention takes a surprising , subtle turn at the midway point .",positive,"positive
",1.068779468536377,2.0,107.0,109.0,positive
"at a time when commercialism has squeezed the life out of whatever idealism american moviemaking ever had , godfrey reggio's career shines like a lonely beacon .",positive,"positive
",1.0352084636688232,2.0,108.0,110.0,positive
"an inuit masterpiece that will give you goosebumps as its uncanny tale of love , communal discord , and justice unfolds .",positive,"positive
",0.5155606269836426,2.0,99.0,101.0,positive
"this is popcorn movie fun with equal doses of action , cheese , ham and cheek ( as well as a serious debt to the road warrior ) , but it feels like unrealized potential",positive,"negative
",1.0739657878875732,2.0,111.0,113.0,negative
"it's a testament to de niro and director michael caton-jones that by movie's end , we accept the characters and the film , flaws and all .",positive,"positive
",1.0079288482666016,2.0,110.0,112.0,positive
"performances are potent , and the women's stories are ably intercut and involving .",positive,"positive
",1.0342419147491455,2.0,92.0,94.0,positive
"an enormously entertaining movie , like nothing we've ever seen before , and yet completely familiar .",positive,"positive
",1.0200188159942627,2.0,94.0,96.0,positive
"lan yu is a genuine love story , full of traditional layers of awakening and ripening and separation and recovery .",positive,"positive
",1.0246176719665527,2.0,96.0,98.0,positive
your children will be occupied for 72 minutes .,positive,"positive
",1.0470261573791504,2.0,86.0,88.0,positive
"pull[s] off the rare trick of recreating not only the look of a certain era , but also the feel .",positive,"positive
",1.0174553394317627,2.0,100.0,102.0,positive
"twohy's a good yarn-spinner , and ultimately the story compels .",positive,"positive
",1.080845594406128,2.0,91.0,93.0,positive
'tobey maguire is a poster boy for the geek generation . ',positive,"positive
",1.0570158958435059,2.0,91.0,93.0,positive
". . . a sweetly affecting story about four sisters who are coping , in one way or another , with life's endgame .",positive,"positive
",0.5133509635925293,2.0,101.0,103.0,positive
"passion , melodrama , sorrow , laugther , and tears cascade over the screen effortlessly . . .",positive,"positive
",1.0267610549926758,2.0,94.0,96.0,positive
"road to perdition does display greatness , and it's worth seeing . but it also comes with the laziness and arrogance of a thing that already knows it's won .",positive,"positive
",1.059166431427002,2.0,110.0,112.0,positive
a marvelous performance by allison lohman as an identity-seeking foster child .,positive,"positive
",1.0453591346740723,2.0,91.0,93.0,positive
"arliss howard's ambitious , moving , and adventurous directorial debut , big bad love , meets so many of the challenges it poses for itself that one can forgive the film its flaws .",positive,"positive
",1.035309076309204,2.0,114.0,116.0,positive
